"","original","person","timeStamp","comment"
"332","S. Castor: (21:37) Okay. Did you get any feedback from your chain of command? I mean, did you engage Ambassador Reeker-","S. Castor","21:37","Okay. Did you get any feedback from your chain of command? I mean, did you engage Ambassador Reeker-"
"333","M. Yovanovitch: (21:46) Yes.","M. Yovanovitch","21:46","Yes."
"334","S. Castor: (21:46) … And Under Secretary Hale?","S. Castor","21:46","… And Under Secretary Hale?"
"335","M. Yovanovitch: (21:47) Yes. Yes.","M. Yovanovitch","21:47","Yes. Yes."
"336","S. Castor: (21:48) And did you develop sort of a game plan to push back against these allegations?","S. Castor","21:48","And did you develop sort of a game plan to push back against these allegations?"
"337","M. Yovanovitch: (21:53) So, they’re different timeframes here that we’re talking about. So fast-forwarding to March, I did, when Under Secretary Hale asked whether I would consider extending, I did raise, because I wasn’t sure that he was aware of it. I wanted to make sure that he knew that Mayor Giuliani had been out there saying things about me, untrue things, and I wanted him to be aware of that. And he said he understood. He still was hoping that I could extend for another year. So that was early March.","M. Yovanovitch","21:53","So, they’re different timeframes here that we’re talking about. So fast-forwarding to March, I did, when Under Secretary Hale asked whether I would consider extending, I did raise, because I wasn’t sure that he was aware of it. I wanted to make sure that he knew that Mayor Giuliani had been out there saying things about me, untrue things, and I wanted him to be aware of that. And he said he understood. He still was hoping that I could extend for another year. So that was early March."
"338","M. Yovanovitch: (22:31) And then fast-forward to late March, and the discussions about this issue continued, but obviously it became… Once it became a public political story here in the United States, the tenor of everything changed. Because I think that the State Department felt that it wasn’t manageable anymore and that the more prudent thing would be for me to come back in July.","M. Yovanovitch","22:31","And then fast-forward to late March, and the discussions about this issue continued, but obviously it became… Once it became a public political story here in the United States, the tenor of everything changed. Because I think that the State Department felt that it wasn’t manageable anymore and that the more prudent thing would be for me to come back in July."
"339","S. Castor: (23:03) Do you think there was anything you could’ve done differently to get ahead of the story? And to lobby the Secretary and his counselor, Mr. Brechbuhl, that there was a concerted campaign against you, that you didn’t believe the allegations lodged were accurate and you needed their assistance?","S. Castor","23:03","Do you think there was anything you could’ve done differently to get ahead of the story? And to lobby the Secretary and his counselor, Mr. Brechbuhl, that there was a concerted campaign against you, that you didn’t believe the allegations lodged were accurate and you needed their assistance?"
"340","M. Yovanovitch: (23:19) I think that, sure, maybe I could’ve done that, but I think they were aware. And as I subsequently learned from Deputy Secretary Sullivan, the Secretary of State had been well aware of this since the summer of 2018.","M. Yovanovitch","23:19","I think that, sure, maybe I could’ve done that, but I think they were aware. And as I subsequently learned from Deputy Secretary Sullivan, the Secretary of State had been well aware of this since the summer of 2018."
"341","S. Castor: (23:35) The corruption is endemic in the country of Ukraine, right?","S. Castor","23:35","The corruption is endemic in the country of Ukraine, right?"
"342","M. Yovanovitch: (23:41) I would say that corruption is a serious issue everywhere in the former Soviet Union. It’s a post-Soviet legacy. And we talk about it a lot in Ukraine, because there’s actually an opportunity to do something, to actually help the Ukrainians tackle the issue. They want to tackle the issue. In other countries like Russia, you can’t even talk about it. So I think it’s a post-Soviet legacy, and it’s important to deal with it.","M. Yovanovitch","23:41","I would say that corruption is a serious issue everywhere in the former Soviet Union. It’s a post-Soviet legacy. And we talk about it a lot in Ukraine, because there’s actually an opportunity to do something, to actually help the Ukrainians tackle the issue. They want to tackle the issue. In other countries like Russia, you can’t even talk about it. So I think it’s a post-Soviet legacy, and it’s important to deal with it."
"343","S. Castor: (24:09) And you testified rampant corruption has long permeated Ukraine’s political and economic systems?","S. Castor","24:09","And you testified rampant corruption has long permeated Ukraine’s political and economic systems?"
"344","M. Yovanovitch: (24:16) Yes. That’s a fair statement.","M. Yovanovitch","24:16","Yes. That’s a fair statement."
"345","S. Castor: (24:17) And it’s your belief that it should be the US foreign policy to help Ukraine curb its corruption problem?","S. Castor","24:17","And it’s your belief that it should be the US foreign policy to help Ukraine curb its corruption problem?"
"346","M. Yovanovitch: (24:23) Yes, because it’s good for the Ukrainians, but it’s also in our interest.","M. Yovanovitch","24:23","Yes, because it’s good for the Ukrainians, but it’s also in our interest."
"347","S. Castor: (24:30) And anti-corruption efforts you mentioned serve a national security purpose?","S. Castor","24:30","And anti-corruption efforts you mentioned serve a national security purpose?"
"348","M. Yovanovitch: (24:35) I believe that to be true.","M. Yovanovitch","24:35","I believe that to be true."
"349","S. Castor: (24:39) Are oligarchs a big part of the problem in Ukraine?","S. Castor","24:39","Are oligarchs a big part of the problem in Ukraine?"
"350","M. Yovanovitch: (24:45) Probably because so much wealth is concentrated in the hands of a very, very few, six or seven individuals, and they also have political power and control the medium.","M. Yovanovitch","24:45","Probably because so much wealth is concentrated in the hands of a very, very few, six or seven individuals, and they also have political power and control the medium."
"351","S. Castor: (25:00) And a lot of their power has been acquired through what we here in the US would consider improper ways?","S. Castor","25:00","And a lot of their power has been acquired through what we here in the US would consider improper ways?"
"352","M. Yovanovitch: (25:08) Yeah, I think that’s a fair comment.","M. Yovanovitch","25:08","Yeah, I think that’s a fair comment."
"353","S. Castor: (25:13) The head of Burisma, Mr. Zlochevsky. You familiar with him?","S. Castor","25:13","The head of Burisma, Mr. Zlochevsky. You familiar with him?"
"354","M. Yovanovitch: (25:20) I don’t know him, but I know who you’re talking about.","M. Yovanovitch","25:20","I don’t know him, but I know who you’re talking about."
"355","S. Castor: (25:23) George Kent testified a couple of days ago that he was investigating for stealing millions and millions of dollars, some of which had been supplied by the US, Great Britain, subject to an investigation trying to get the money back. That was a big part of Mr. Kent’s initiatives when he was there. That a bribe was paid to the prosecutors and Zlochevsky was let off the hook. This was in 2014. Is this something that you’re familiar with?","S. Castor","25:23","George Kent testified a couple of days ago that he was investigating for stealing millions and millions of dollars, some of which had been supplied by the US, Great Britain, subject to an investigation trying to get the money back. That was a big part of Mr. Kent’s initiatives when he was there. That a bribe was paid to the prosecutors and Zlochevsky was let off the hook. This was in 2014. Is this something that you’re familiar with?"
"356","M. Yovanovitch: (26:01) I’ve heard about it. This was before my arrival. And I would just say my understanding, but please correct me if I’m wrong, is that the US money that you’re referring to was the money that we used to fund an FBI team that was embedded with the Prosecutor General’s Office to go after… not to go after, but to do the investigation of Burisma and Zlochevsky.","M. Yovanovitch","26:01","I’ve heard about it. This was before my arrival. And I would just say my understanding, but please correct me if I’m wrong, is that the US money that you’re referring to was the money that we used to fund an FBI team that was embedded with the Prosecutor General’s Office to go after… not to go after, but to do the investigation of Burisma and Zlochevsky."
"357","S. Castor: (26:37) Mr. Kent testified that this bribe was paid, that prosecution went away, and essentially nothing has been further done with regards to Burisma. During your tenure in Ukraine, has there ever been any focus on re-examining allegations, whether it’s Burisma or other powerful interests, like Zlochevsky? Re-examining it?","S. Castor","26:37","Mr. Kent testified that this bribe was paid, that prosecution went away, and essentially nothing has been further done with regards to Burisma. During your tenure in Ukraine, has there ever been any focus on re-examining allegations, whether it’s Burisma or other powerful interests, like Zlochevsky? Re-examining it?"
"358","M. Yovanovitch: (27:08) Is that on the part of the Ukrainian government? Is that what you’re talking about?","M. Yovanovitch","27:08","Is that on the part of the Ukrainian government? Is that what you’re talking about?"
"359","S. Castor: (27:11) Yeah, trying to lean on the various prosecutors general to clean up the oligarchical system.","S. Castor","27:11","Yeah, trying to lean on the various prosecutors general to clean up the oligarchical system."
"360","M. Yovanovitch: (27:16) I think, yes, there have been some efforts. And as I mentioned earlier in my testimony, the US was welcoming of Mr. Lutsenko’s nomination to the position of prosecutor general, because we were hoping he would clean that up. That, in fact, is not what happened. It’s kind of hard to explain to a US audience, but in Ukraine, and in the former Soviet Union more broadly, including in Russia, the justice system, whether it’s cops on the beat, whether it’s investigators, whether it is prosecutors, whether it is judges, are used as a tool of the political system, to be used against your political adversaries.","M. Yovanovitch","27:16","I think, yes, there have been some efforts. And as I mentioned earlier in my testimony, the US was welcoming of Mr. Lutsenko’s nomination to the position of prosecutor general, because we were hoping he would clean that up. That, in fact, is not what happened. It’s kind of hard to explain to a US audience, but in Ukraine, and in the former Soviet Union more broadly, including in Russia, the justice system, whether it’s cops on the beat, whether it’s investigators, whether it is prosecutors, whether it is judges, are used as a tool of the political system, to be used against your political adversaries."
"361","M. Yovanovitch: (28:13) And so, I think that, going back to your question about Burisma and Zlochevsky, my understanding… This was, as I told you earlier in the previous deposition, this did not loom large when I arrived. I arrived in 2016, August 2016, but over time, my understanding was that the case was basically sort of on a pause. That it wasn’t an active case, but it also was not fully closed. And that is a way, as I mentioned before, for those in power to keep a little hook in to Burisma and Mr. Zlochevsky.","M. Yovanovitch","28:13","And so, I think that, going back to your question about Burisma and Zlochevsky, my understanding… This was, as I told you earlier in the previous deposition, this did not loom large when I arrived. I arrived in 2016, August 2016, but over time, my understanding was that the case was basically sort of on a pause. That it wasn’t an active case, but it also was not fully closed. And that is a way, as I mentioned before, for those in power to keep a little hook in to Burisma and Mr. Zlochevsky."
"362","S. Castor: (29:01) And right around the time that the bribe was paid, Burisma undertook an effort to spruce up their board and they added, I believe, the president of Poland and some other luminaries. Are you familiar with that?","S. Castor","29:01","And right around the time that the bribe was paid, Burisma undertook an effort to spruce up their board and they added, I believe, the president of Poland and some other luminaries. Are you familiar with that?"
"363","M. Yovanovitch: (29:12) Yeah, I don’t exactly know what the timing of all of this was. But, yes. I mean, to the elements.","M. Yovanovitch","29:12","Yeah, I don’t exactly know what the timing of all of this was. But, yes. I mean, to the elements."
"364","S. Castor: (29:18) One of the folks they added to the board was the vice president’s son, Hunter Biden, which raises questions. Is he a genius on the corporate governance front? Is he a genius with the Ukrainian oligarchical systems and cleaning that up? Or was he just added to the board because he’s the vice president’s son? Was that ever a concern, or at least the perception of that concern addressed?","S. Castor","29:18","One of the folks they added to the board was the vice president’s son, Hunter Biden, which raises questions. Is he a genius on the corporate governance front? Is he a genius with the Ukrainian oligarchical systems and cleaning that up? Or was he just added to the board because he’s the vice president’s son? Was that ever a concern, or at least the perception of that concern addressed?"
"365","M. Yovanovitch: (29:47) As I said, I arrived in August of 2016, several months before the elections and several months before President Trump took office. And it was not a focus of what I was doing in that six-month period.","M. Yovanovitch","29:47","As I said, I arrived in August of 2016, several months before the elections and several months before President Trump took office. And it was not a focus of what I was doing in that six-month period."
"366","S. Castor: (30:07) Was the issue ever raised at all?","S. Castor","30:07","Was the issue ever raised at all?"
"367","M. Yovanovitch: (30:10) Not…","M. Yovanovitch","30:10","Not…"
"368","S. Castor: (30:11) He was still on the board, I think, at the time.","S. Castor","30:11","He was still on the board, I think, at the time."
"369","M. Yovanovitch: (30:13) Yeah, my understanding from newspaper accounts is that he just recently left, in 2019. I never met him. Never talked to him. And I’m sorry, what was your question?","M. Yovanovitch","30:13","Yeah, my understanding from newspaper accounts is that he just recently left, in 2019. I never met him. Never talked to him. And I’m sorry, what was your question?"
"370","S. Castor: (30:26) He was still on the board when you arrived at post, and was just wondering if at least the perception problem was brought to your attention as the ambassador?","S. Castor","30:26","He was still on the board when you arrived at post, and was just wondering if at least the perception problem was brought to your attention as the ambassador?"
"371","M. Yovanovitch: (30:37) I was aware of it, because as I told you before in the deposition, there had been a… In terms of the preparation for my Senate confirmation hearings for Ukraine, there was a question about that and a select answer. So I was aware of it. Yes.","M. Yovanovitch","30:37","I was aware of it, because as I told you before in the deposition, there had been a… In terms of the preparation for my Senate confirmation hearings for Ukraine, there was a question about that and a select answer. So I was aware of it. Yes."
"372","S. Castor: (30:56) Okay. In your deposition, you acknowledged that the president has longstanding concerns about corruption in Ukraine. Is that true?","S. Castor","30:56","Okay. In your deposition, you acknowledged that the president has longstanding concerns about corruption in Ukraine. Is that true?"
"373","M. Yovanovitch: (31:08) That’s what he says.","M. Yovanovitch","31:08","That’s what he says."
"374","S. Castor: (31:11) Going back to… There was a meeting with President Poroshenko in September of 2017 in the Oval Office, and I believe you testified that he expressed his concerns then.","S. Castor","31:11","Going back to… There was a meeting with President Poroshenko in September of 2017 in the Oval Office, and I believe you testified that he expressed his concerns then."
"375","M. Yovanovitch: (31:23) Yeah, he said that a friend of his had told him that Ukraine was the most corrupt country in the world.","M. Yovanovitch","31:23","Yeah, he said that a friend of his had told him that Ukraine was the most corrupt country in the world."
"376","S. Castor: (31:34) Okay. Several witnesses have testified that the president has concerns that there are certain elements of the Ukrainian establishment that during 2016 were out to get him. Is that something you were aware of at any point in time?","S. Castor","31:34","Okay. Several witnesses have testified that the president has concerns that there are certain elements of the Ukrainian establishment that during 2016 were out to get him. Is that something you were aware of at any point in time?"
"377","M. Yovanovitch: (31:51) Well, I’m certainly aware of it now. Obviously, there’s been a lot of press attention on that. It was not brought to my attention during the two and a half years that I served under President Trump as our ambassador to Ukraine.","M. Yovanovitch","31:51","Well, I’m certainly aware of it now. Obviously, there’s been a lot of press attention on that. It was not brought to my attention during the two and a half years that I served under President Trump as our ambassador to Ukraine."
"378","S. Castor: (32:10) We’ve gone through the deposition. Some of these elements that… maybe they loom larger now, but in hindsight, was there any discussion at the embassy that there’s these indications of some Ukrainians trying to at least advocate against then-candidate Trump?","S. Castor","32:10","We’ve gone through the deposition. Some of these elements that… maybe they loom larger now, but in hindsight, was there any discussion at the embassy that there’s these indications of some Ukrainians trying to at least advocate against then-candidate Trump?"
"379","M. Yovanovitch: (32:32) Actually there weren’t. We didn’t really see it that way.","M. Yovanovitch","32:32","Actually there weren’t. We didn’t really see it that way."
"380","S. Castor: (32:37) And were you aware, I know Mr. Nunes mentioned this earlier, the consultant Alexandra Chalupa had reportedly, at least according to her and according to Ken Vogel at the Politico, was trying to work with the Ukrainian embassy in DC to trade information, share leads of that sort of thing?","S. Castor","32:37","And were you aware, I know Mr. Nunes mentioned this earlier, the consultant Alexandra Chalupa had reportedly, at least according to her and according to Ken Vogel at the Politico, was trying to work with the Ukrainian embassy in DC to trade information, share leads of that sort of thing?"
"381","M. Yovanovitch: (33:00) I saw the article. I didn’t have any further information about that.","M. Yovanovitch","33:00","I saw the article. I didn’t have any further information about that."
"382","S. Castor: (33:06) And did you see the article at the time, or did that only come to your attention subsequently?","S. Castor","33:06","And did you see the article at the time, or did that only come to your attention subsequently?"
"383","M. Yovanovitch: (33:13) It’s certainly been brought to my attention subsequently. I think I did see something to that effect at the time as well.","M. Yovanovitch","33:13","It’s certainly been brought to my attention subsequently. I think I did see something to that effect at the time as well."
"384","S. Castor: (33:18) And you’re the ambassador in-country at this point. Did you aim to get to the bottom of that? Because if true, if the reporting’s true, if what Miss Chalupa told Mr. Vogel is accurate, that would be concerning, correct?","S. Castor","33:18","And you’re the ambassador in-country at this point. Did you aim to get to the bottom of that? Because if true, if the reporting’s true, if what Miss Chalupa told Mr. Vogel is accurate, that would be concerning, correct?"
"385","M. Yovanovitch: (33:39) Well, I was the ambassador in Ukraine starting in August of 2016 and what you’re describing, if true, as you said, what you’re describing took place in the United States. So if there were concerns about what Miss Chalupa was doing, I think that that would have been handled here.","M. Yovanovitch","33:39","Well, I was the ambassador in Ukraine starting in August of 2016 and what you’re describing, if true, as you said, what you’re describing took place in the United States. So if there were concerns about what Miss Chalupa was doing, I think that that would have been handled here."
"386","M. Yovanovitch: (34:03) … Miss Chalupa was doing. I think that would have been handled here.","M. Yovanovitch","34:03","… Miss Chalupa was doing. I think that would have been handled here."
"387","S. Castor: (34:04) And do you know Miss Chalupa?","S. Castor","34:04","And do you know Miss Chalupa?"
"388","M. Yovanovitch: (34:06) I don’t believe so.","M. Yovanovitch","34:06","I don’t believe so."
"389","S. Castor: (34:07) Have you ever met her?","S. Castor","34:07","Have you ever met her?"
"390","M. Yovanovitch: (34:08) I don’t think so. I mean, if she worked for the Ukrainian Embassy it’s possible that I met her in a large group or something, but I don’t believe I know her.","M. Yovanovitch","34:08","I don’t think so. I mean, if she worked for the Ukrainian Embassy it’s possible that I met her in a large group or something, but I don’t believe I know her."
"391","S. Castor: (34:16) Okay. Are you aware of the role that investigative journalist, Mr. Leshchenko, played in publicizing the Manafort black ledgers?","S. Castor","34:16","Okay. Are you aware of the role that investigative journalist, Mr. Leshchenko, played in publicizing the Manafort black ledgers?"
"392","M. Yovanovitch: (34:28) Yes.","M. Yovanovitch","34:28","Yes."
"393","S. Castor: (34:28) And he publicized some information in a pretty grand way in August of 2016, and almost immediately coincided with Mr. Manafort leaving the Trump campaign. Was there anything about that issue, when it was occurring, that concerned you?","S. Castor","34:28","And he publicized some information in a pretty grand way in August of 2016, and almost immediately coincided with Mr. Manafort leaving the Trump campaign. Was there anything about that issue, when it was occurring, that concerned you?"
"394","M. Yovanovitch: (34:50) Well, I certainly noticed it, because I was a week or so away from arriving in Ukraine. I think that, from a Ukrainian perspective … I realize we are looking at this from an American perspective. From a Ukrainian perspective, I think that what Mr. Leshchenko and others who were looking into the black ledger were most concerned about was actually not Mr. Manafort but former President Yanukovych, and his political party, and the amount of money that they allegedly stole, and where it went, and so forth. I mean, I think there’s just a difference in perspective, depending on which country you’re in.","M. Yovanovitch","34:50","Well, I certainly noticed it, because I was a week or so away from arriving in Ukraine. I think that, from a Ukrainian perspective … I realize we are looking at this from an American perspective. From a Ukrainian perspective, I think that what Mr. Leshchenko and others who were looking into the black ledger were most concerned about was actually not Mr. Manafort but former President Yanukovych, and his political party, and the amount of money that they allegedly stole, and where it went, and so forth. I mean, I think there’s just a difference in perspective, depending on which country you’re in."
"395","S. Castor: (35:32) But you can understand the president, at least from his perspective, looking at these facts, it certainly is reasonable to conclude that there are elements of the Ukrainian establishment that are advocating against him, at this point in time, correct?","S. Castor","35:32","But you can understand the president, at least from his perspective, looking at these facts, it certainly is reasonable to conclude that there are elements of the Ukrainian establishment that are advocating against him, at this point in time, correct?"
"396","M. Yovanovitch: (35:46) Well, just speaking about Mr. Leshchenko, he’s an investigative journalist, as you said, and he got access to the black ledger, and he published it, as I think journalists would do. And again, I’m not sure that that … I don’t have any information to suggest that that was being … that was targeting President Trump.","M. Yovanovitch","35:46","Well, just speaking about Mr. Leshchenko, he’s an investigative journalist, as you said, and he got access to the black ledger, and he published it, as I think journalists would do. And again, I’m not sure that that … I don’t have any information to suggest that that was being … that was targeting President Trump."
"397","S. Castor: (36:09) But the way the events unfolded, I mean, Mr. Manafort was … subsequently left the campaign, and it certainly did begin a period of interest in Manafort’s ties to Russia, and so forth.","S. Castor","36:09","But the way the events unfolded, I mean, Mr. Manafort was … subsequently left the campaign, and it certainly did begin a period of interest in Manafort’s ties to Russia, and so forth."
"398","M. Yovanovitch: (36:32) Again, I think that that may have been the effect here in the United States. And obviously, it was of interest to journalists and others here that Mr. Manafort was former President Yanukovych’s political advisor, and he was the political advisor, head of a campaign here, and so, we all know that there have been court cases and so forth where Mr. Manafort was found guilty of certain actions. But at the end of the day, President Trump won the elections.","M. Yovanovitch","36:32","Again, I think that that may have been the effect here in the United States. And obviously, it was of interest to journalists and others here that Mr. Manafort was former President Yanukovych’s political advisor, and he was the political advisor, head of a campaign here, and so, we all know that there have been court cases and so forth where Mr. Manafort was found guilty of certain actions. But at the end of the day, President Trump won the elections."
"399","S. Castor: (37:05) With Mr. Leshchenko’s reporting, I mean, there’s been a question of whether all the information that he published was authentic, correct?","S. Castor","37:05","With Mr. Leshchenko’s reporting, I mean, there’s been a question of whether all the information that he published was authentic, correct?"
"400","M. Yovanovitch: (37:13) I’m sorry, could you repeat that?","M. Yovanovitch","37:13","I’m sorry, could you repeat that?"
"401","S. Castor: (37:16) Some have questioned whether the information Mr. Leshchenko published was all correct or whether it was doctored.","S. Castor","37:16","Some have questioned whether the information Mr. Leshchenko published was all correct or whether it was doctored."
"402","M. Yovanovitch: (37:25) Okay. I wasn’t aware of that.","M. Yovanovitch","37:25","Okay. I wasn’t aware of that."
"403","S. Castor: (37:30) Okay. Ambassador Chaly, during the August timeframe, he wrote an op-ed in The Hill taking issue with then candidate Trump. Were you aware of that when it occurred?","S. Castor","37:30","Okay. Ambassador Chaly, during the August timeframe, he wrote an op-ed in The Hill taking issue with then candidate Trump. Were you aware of that when it occurred?"
"404","M. Yovanovitch: (37:41) Yes.","M. Yovanovitch","37:41","Yes."
"405","S. Castor: (37:41) And did you have any communications with the ambassador to express concerns?","S. Castor","37:41","And did you have any communications with the ambassador to express concerns?"
"406","M. Yovanovitch: (37:48) No.","M. Yovanovitch","37:48","No."
"407","S. Castor: (37:48) And how frequently did you communicate with the ambassador? Obviously, you’re in different posts in different countries, but-","S. Castor","37:48","And how frequently did you communicate with the ambassador? Obviously, you’re in different posts in different countries, but-"
"408","M. Yovanovitch: (37:56) Yeah. Didn’t actually see him or talk to him that often.","M. Yovanovitch","37:56","Yeah. Didn’t actually see him or talk to him that often."
"409","S. Castor: (38:01) So you weren’t in frequent communication?","S. Castor","38:01","So you weren’t in frequent communication?"
"410","M. Yovanovitch: (38:04) No.","M. Yovanovitch","38:04","No."
"411","S. Castor: (38:04) Can you see how writing an op-ed even given the substance … We’ve discussed the substance of it, that there’s sensitivities, but can you see how just the simple fact of writing an op-ed, the Ukrainian ambassador to the US might create a perception that there are elements of the Ukrainian establishment that were advocating against then candidate Trump?","S. Castor","38:04","Can you see how writing an op-ed even given the substance … We’ve discussed the substance of it, that there’s sensitivities, but can you see how just the simple fact of writing an op-ed, the Ukrainian ambassador to the US might create a perception that there are elements of the Ukrainian establishment that were advocating against then candidate Trump?"
"412","M. Yovanovitch: (38:26) My recollection of that op-ed was that he was taking a … He was critical of a policy position that President Trump had with regard to Crimea and whether Crimea was a part of Ukraine or a part of Russia. That’s a tremendously sensitive issue in Ukraine and my recollection is that that is what Ambassador Chaly was writing about.","M. Yovanovitch","38:26","My recollection of that op-ed was that he was taking a … He was critical of a policy position that President Trump had with regard to Crimea and whether Crimea was a part of Ukraine or a part of Russia. That’s a tremendously sensitive issue in Ukraine and my recollection is that that is what Ambassador Chaly was writing about."
"413","S. Castor: (38:55) And do you know whether the ambassador or anybody from the embassy tried to make contact with the Trump camp to talk about their concerns before lodging an op-ed?","S. Castor","38:55","And do you know whether the ambassador or anybody from the embassy tried to make contact with the Trump camp to talk about their concerns before lodging an op-ed?"
"414","M. Yovanovitch: (39:06) I don’t know.","M. Yovanovitch","39:06","I don’t know."
"415","S. Castor: (39:10) Okay. During the same time period, in the run up to the election, the Minister Avakov had said some especially candid things about then candidate Trump on some various social media platforms. Are you aware of that?","S. Castor","39:10","Okay. During the same time period, in the run up to the election, the Minister Avakov had said some especially candid things about then candidate Trump on some various social media platforms. Are you aware of that?"
"416","M. Yovanovitch: (39:28) Yes. As a result of the deposition, the previous deposition.","M. Yovanovitch","39:28","Yes. As a result of the deposition, the previous deposition."
"417","S. Castor: (39:32) Okay, but during the relevant time period when it was happening, you weren’t aware of that?","S. Castor","39:32","Okay, but during the relevant time period when it was happening, you weren’t aware of that?"
"418","M. Yovanovitch: (39:38) I don’t recall it.","M. Yovanovitch","39:38","I don’t recall it."
"419","S. Castor: (39:39) Okay. He’s one of the more influential officials in the Ukraine, correct?","S. Castor","39:39","Okay. He’s one of the more influential officials in the Ukraine, correct?"
"420","M. Yovanovitch: (39:45) He is.","M. Yovanovitch","39:45","He is."
"421","S. Castor: (39:47) I believe he’s one of the few that span both the Poroshenko administration and the Zelensky administration?","S. Castor","39:47","I believe he’s one of the few that span both the Poroshenko administration and the Zelensky administration?"
"422","M. Yovanovitch: (39:54) Yes, that’s correct.","M. Yovanovitch","39:54","Yes, that’s correct."
"423","S. Castor: (39:58) Looking back on his comments in hindsight, do you see how that might create a perception that a very influential Ukrainian was advocating against then candidate Trump?","S. Castor","39:58","Looking back on his comments in hindsight, do you see how that might create a perception that a very influential Ukrainian was advocating against then candidate Trump?"
"424","M. Yovanovitch: (40:10) That he was doing what? I’m sorry.","M. Yovanovitch","40:10","That he was doing what? I’m sorry."
"425","S. Castor: (40:12) He was out to get him. I mean, he said some real nasty things.","S. Castor","40:12","He was out to get him. I mean, he said some real nasty things."
"426","M. Yovanovitch: (40:17) Well, sometimes that happens on social media and I … Are you asking me whether it’s appropriate? Probably not, but I would say that Minister Avakov has been, as well as others, both in President Poroshenko’s administration, as well as in the Zelensky administration, has been a good partner to the United States. As I think I told you before, he’s a very practical man and looking for partners in getting the job done.","M. Yovanovitch","40:17","Well, sometimes that happens on social media and I … Are you asking me whether it’s appropriate? Probably not, but I would say that Minister Avakov has been, as well as others, both in President Poroshenko’s administration, as well as in the Zelensky administration, has been a good partner to the United States. As I think I told you before, he’s a very practical man and looking for partners in getting the job done."
"427","S. Castor: (40:52) I’m shocked that social media would be the site of negative comments. You certainly can understand that the president aware of Minister Avakov’s statements, aware of what Mr. Leshchenko was up to, what Ambassador Chaly was up to, and these other elements that we’ve discussed that there’s certainly forms of reasonable basis to wonder whether there are influential elements of the Ukrainian establishment that were out to get the president.","S. Castor","40:52","I’m shocked that social media would be the site of negative comments. You certainly can understand that the president aware of Minister Avakov’s statements, aware of what Mr. Leshchenko was up to, what Ambassador Chaly was up to, and these other elements that we’ve discussed that there’s certainly forms of reasonable basis to wonder whether there are influential elements of the Ukrainian establishment that were out to get the president."
"428","M. Yovanovitch: (41:32) Again, I mean, I can’t speak for what President Trump thought or what others thought. I would just say that those elements that you’ve recited don’t seem to me to be the Ukrainian … kind of a plan or plot of the Ukrainian government to work against President Trump or anyone else. I mean, they’re isolated incidents. We all know, I’m coming to find out myself, that public life can be … People are critical and that does not mean that someone is or a government is undermining either a campaign or interfering in elections. I would just remind again that our own US intelligence community has conclusively determined that the those who interfered in the election were in Russia.","M. Yovanovitch","41:32","Again, I mean, I can’t speak for what President Trump thought or what others thought. I would just say that those elements that you’ve recited don’t seem to me to be the Ukrainian … kind of a plan or plot of the Ukrainian government to work against President Trump or anyone else. I mean, they’re isolated incidents. We all know, I’m coming to find out myself, that public life can be … People are critical and that does not mean that someone is or a government is undermining either a campaign or interfering in elections. I would just remind again that our own US intelligence community has conclusively determined that the those who interfered in the election were in Russia."
"429","S. Castor: (42:35) Turn our attention to Ambassador Volker. He’s been a friend and colleague of yours for many years. Is that correct?","S. Castor","42:35","Turn our attention to Ambassador Volker. He’s been a friend and colleague of yours for many years. Is that correct?"
"430","M. Yovanovitch: (42:41) Yes, that’s true. Could I have water?","M. Yovanovitch","42:41","Yes, that’s true. Could I have water?"
"431","S. Castor: (42:44) And I believe you testified he’s a man of honor?","S. Castor","42:44","And I believe you testified he’s a man of honor?"
"432","M. Yovanovitch: (42:47) I believe that to be true.","M. Yovanovitch","42:47","I believe that to be true."
"433","S. Castor: (42:48) And a brilliant diplomat?","S. Castor","42:48","And a brilliant diplomat?"
"434","M. Yovanovitch: (42:51) Yes.","M. Yovanovitch","42:51","Yes."
"435","S. Castor: (42:52) And you have no reason to think that he would be undertaking any initiative that was counter to US interests?","S. Castor","42:52","And you have no reason to think that he would be undertaking any initiative that was counter to US interests?"
"436","M. Yovanovitch: (43:02) I think that he tried to do what he thought was right.","M. Yovanovitch","43:02","I think that he tried to do what he thought was right."
"437","S. Castor: (43:15) Turning our attention to the Trump administration’s policy of aid, the aid package to Ukraine. You’ve testified that during your tenure as ambassador America’s policy actually got stronger toward Ukraine. Is that accurate?","S. Castor","43:15","Turning our attention to the Trump administration’s policy of aid, the aid package to Ukraine. You’ve testified that during your tenure as ambassador America’s policy actually got stronger toward Ukraine. Is that accurate?"
"438","M. Yovanovitch: (43:32) With the provision of Javelins to the Ukrainian military, Yes. That was really positive.","M. Yovanovitch","43:32","With the provision of Javelins to the Ukrainian military, Yes. That was really positive."
"439","S. Castor: (43:38) And why was that important?","S. Castor","43:38","And why was that important?"
