"","original","person","timeStamp","comment"
"116","Adam Schiff: (03:09) And those again, are investigations into 2016 and Burisma slash the Bidens?","Adam Schiff","03:09","And those again, are investigations into 2016 and Burisma slash the Bidens?"
"117","Gordon Sondland: (03:14) 2016, Burisma. The Biden’s did not come up.","Gordon Sondland","03:14","2016, Burisma. The Biden’s did not come up."
"118","Adam Schiff: (03:19) But you would ultimately learn that Burisma meant the Bidens when you saw the call record, correct?","Adam Schiff","03:19","But you would ultimately learn that Burisma meant the Bidens when you saw the call record, correct?"
"119","Gordon Sondland: (03:24) Of course, today I know exactly what it means. I didn’t know at the time.","Gordon Sondland","03:24","Of course, today I know exactly what it means. I didn’t know at the time."
"120","Adam Schiff: (03:33) And then on July 26th you confirm you did indeed have the conversation with president Trump from a restaurant in Kiev that David Holmes testified about last week, is that right?","Adam Schiff","03:33","And then on July 26th you confirm you did indeed have the conversation with president Trump from a restaurant in Kiev that David Holmes testified about last week, is that right?"
"121","Gordon Sondland: (03:41) Correct.","Gordon Sondland","03:41","Correct."
"122","Adam Schiff: (03:43) And you have no reason to doubt Mr. Holmes recounting of your conversation with the President?","Adam Schiff","03:43","And you have no reason to doubt Mr. Holmes recounting of your conversation with the President?"
"123","Gordon Sondland: (03:49) The only part of Mr. Holmes recounting that I take exception with is I do not recall mentioning the Bidens, that did not enter my mind. It was Burisma and 2016 elections.","Gordon Sondland","03:49","The only part of Mr. Holmes recounting that I take exception with is I do not recall mentioning the Bidens, that did not enter my mind. It was Burisma and 2016 elections."
"124","Adam Schiff: (04:00) You have no reason to believe that Mr. Holmes would make that up if that’s what he recalls you saying? You have no reason to question that, do you?","Adam Schiff","04:00","You have no reason to believe that Mr. Holmes would make that up if that’s what he recalls you saying? You have no reason to question that, do you?"
"125","Gordon Sondland: (04:06) I don’t recall saying Biden. I never recalled saying Biden.","Gordon Sondland","04:06","I don’t recall saying Biden. I never recalled saying Biden."
"126","Adam Schiff: (04:14) But the rest of Mr. Holmes recollection is consistent with your own?","Adam Schiff","04:14","But the rest of Mr. Holmes recollection is consistent with your own?"
"127","Gordon Sondland: (04:19) Well, I can’t testify as to what Mr. Holmes might or might not have heard through the phone. I don’t know how he heard the conversation.","Gordon Sondland","04:19","Well, I can’t testify as to what Mr. Holmes might or might not have heard through the phone. I don’t know how he heard the conversation."
"128","Adam Schiff: (04:26) Are you familiar with his testimony?","Adam Schiff","04:26","Are you familiar with his testimony?"
"129","Gordon Sondland: (04:28) Vaguely, yes.","Gordon Sondland","04:28","Vaguely, yes."
"130","Adam Schiff: (04:30) And the only exception you take as to the mention of the name Biden?","Adam Schiff","04:30","And the only exception you take as to the mention of the name Biden?"
"131","Gordon Sondland: (04:33) Correct.","Gordon Sondland","04:33","Correct."
"132","Adam Schiff: (04:40) And I think you said in your testimony this morning that not only is it correct that the President brought up with you investigations on the phone the day after the July 25th call, but you would have been surprised had he not brought that up, is that right?","Adam Schiff","04:40","And I think you said in your testimony this morning that not only is it correct that the President brought up with you investigations on the phone the day after the July 25th call, but you would have been surprised had he not brought that up, is that right?"
"133","Gordon Sondland: (04:55) Right, because we had been hearing about it from Rudy and we presumed Rudy was getting it from the President, so it seemed like a logical conclusion.","Gordon Sondland","04:55","Right, because we had been hearing about it from Rudy and we presumed Rudy was getting it from the President, so it seemed like a logical conclusion."
"134","Adam Schiff: (05:07) Mr. Holmes also testified that you told him, “President Trump doesn’t care about Ukraine. He only cares about big stuff that relates to him personally.” I take it from your comment you don’t dispute that part of the conversation.","Adam Schiff","05:07","Mr. Holmes also testified that you told him, “President Trump doesn’t care about Ukraine. He only cares about big stuff that relates to him personally.” I take it from your comment you don’t dispute that part of the conversation."
"135","Gordon Sondland: (05:19) Well, he made that clear in the May 23rd meeting that he was not particularly fond of Ukraine and we had a lot of heavy lifting to do to get him to engage.","Gordon Sondland","05:19","Well, he made that clear in the May 23rd meeting that he was not particularly fond of Ukraine and we had a lot of heavy lifting to do to get him to engage."
"136","Adam Schiff: (05:29) So you don’t dispute that part of Mr. Holmes’ recollection?","Adam Schiff","05:29","So you don’t dispute that part of Mr. Holmes’ recollection?"
"137","Gordon Sondland: (05:32) No.","Gordon Sondland","05:32","No."
"138","Adam Schiff: (05:39) In August when you worked with Rudy Giuliani and a top Ukrainian aid to draft a public statement for President Zelensky to issue that includes the announcement investigations into Burisma. You understood that was required by President Trump before he would grant the White House meeting to President Zelensky?","Adam Schiff","05:39","In August when you worked with Rudy Giuliani and a top Ukrainian aid to draft a public statement for President Zelensky to issue that includes the announcement investigations into Burisma. You understood that was required by President Trump before he would grant the White House meeting to President Zelensky?"
"139","Gordon Sondland: (05:54) That’s correct.","Gordon Sondland","05:54","That’s correct."
"140","Adam Schiff: (05:56) And the Ukrainians understood that as well?","Adam Schiff","05:56","And the Ukrainians understood that as well?"
"141","Gordon Sondland: (05:58) I believe they did.","Gordon Sondland","05:58","I believe they did."
"142","Adam Schiff: (05:59) And you informed Secretary Pompeo about that statement as well?","Adam Schiff","05:59","And you informed Secretary Pompeo about that statement as well?"
"143","Gordon Sondland: (06:03) I did.","Gordon Sondland","06:03","I did."
"144","Adam Schiff: (06:08) Later in August, you told Secretary Pompeo that President Zelensky would be prepared to tell President Trump that his new justice officials would be able to announce matters of interest to the President, which could break the log jam. When you say matters of interest to the President, you mean the investigations that President Trump wanted, is that right?","Adam Schiff","06:08","Later in August, you told Secretary Pompeo that President Zelensky would be prepared to tell President Trump that his new justice officials would be able to announce matters of interest to the President, which could break the log jam. When you say matters of interest to the President, you mean the investigations that President Trump wanted, is that right?"
"145","Gordon Sondland: (06:27) Correct.","Gordon Sondland","06:27","Correct."
"146","Adam Schiff: (06:28) And that involved 2016 and Burisma or the Bidens?","Adam Schiff","06:28","And that involved 2016 and Burisma or the Bidens?"
"147","Gordon Sondland: (06:33) 2016 and Burisma.","Gordon Sondland","06:33","2016 and Burisma."
"148","Adam Schiff: (06:36) And when you’re talking here about breaking the logjam, you’re talking about the logjam over the security assistance, correct?","Adam Schiff","06:36","And when you’re talking here about breaking the logjam, you’re talking about the logjam over the security assistance, correct?"
"149","Gordon Sondland: (06:42) I was talking logjam generically because nothing was moving.","Gordon Sondland","06:42","I was talking logjam generically because nothing was moving."
"150","Adam Schiff: (06:46) But that included the security assistance, did it not?","Adam Schiff","06:46","But that included the security assistance, did it not?"
"151","Gordon Sondland: (06:48) Correct.","Gordon Sondland","06:48","Correct."
"152","Adam Schiff: (06:52) And based on the context of that email, this was not the first time you had discussed his investigations with Secretary Pompeo was it?","Adam Schiff","06:52","And based on the context of that email, this was not the first time you had discussed his investigations with Secretary Pompeo was it?"
"153","Gordon Sondland: (06:59) No.","Gordon Sondland","06:59","No."
"154","Adam Schiff: (07:02) He was aware of the connections that you were making between the investigations and the White House meeting and security assistance?","Adam Schiff","07:02","He was aware of the connections that you were making between the investigations and the White House meeting and security assistance?"
"155","Gordon Sondland: (07:08) Yes.","Gordon Sondland","07:08","Yes."
"156","Adam Schiff: (07:12) Did he ever take issue with you and say, “No, that connection is not there or you’re wrong?”","Adam Schiff","07:12","Did he ever take issue with you and say, “No, that connection is not there or you’re wrong?”"
"157","Gordon Sondland: (07:17) Not that I recall.","Gordon Sondland","07:17","Not that I recall."
"158","Adam Schiff: (07:23) Now you mentioned that you also had a conversation with Vice President Pence before his meeting with President Zelensky in Warsaw and that you raised the concern you had as well, that the security assistance was being withheld because of the President’s desire to get a commitment from Zelensky to pursue these political investigations. What did you say to the Vice President?","Adam Schiff","07:23","Now you mentioned that you also had a conversation with Vice President Pence before his meeting with President Zelensky in Warsaw and that you raised the concern you had as well, that the security assistance was being withheld because of the President’s desire to get a commitment from Zelensky to pursue these political investigations. What did you say to the Vice President?"
"159","Gordon Sondland: (07:43) I was in a briefing with several people and I just spoke up and I said, “It appears that everything is stalled until this statement gets made.” Something, words to that effect, and that’s what I believe to be the case based on the work that the three of us had been doing, Volcker, Perry and myself and the Vice President nodded like he heard what I said and that was pretty much it, as I recall.","Gordon Sondland","07:43","I was in a briefing with several people and I just spoke up and I said, “It appears that everything is stalled until this statement gets made.” Something, words to that effect, and that’s what I believe to be the case based on the work that the three of us had been doing, Volcker, Perry and myself and the Vice President nodded like he heard what I said and that was pretty much it, as I recall."
"160","Adam Schiff: (08:13) And you understood that the Ukrainians were going to raise the security assistance with the Vice President at this meeting?","Adam Schiff","08:13","And you understood that the Ukrainians were going to raise the security assistance with the Vice President at this meeting?"
"161","Gordon Sondland: (08:20) I didn’t know what they were going to raise, but they in fact did raise it, Mr. Chairman.","Gordon Sondland","08:20","I didn’t know what they were going to raise, but they in fact did raise it, Mr. Chairman."
"162","Adam Schiff: (08:25) Well, it was public by that point that there was a hold on the security assistance, correct?","Adam Schiff","08:25","Well, it was public by that point that there was a hold on the security assistance, correct?"
"163","Gordon Sondland: (08:28) Yeah, but I didn’t know what they were going to raise. I didn’t get a pre-brief from the Ukrainians.","Gordon Sondland","08:28","Yeah, but I didn’t know what they were going to raise. I didn’t get a pre-brief from the Ukrainians."
"164","Adam Schiff: (08:33) Well, you knew certainly they were concerned about the hold on the security assistance, right?","Adam Schiff","08:33","Well, you knew certainly they were concerned about the hold on the security assistance, right?"
"165","Gordon Sondland: (08:37) They were concerned, obviously.","Gordon Sondland","08:37","They were concerned, obviously."
"166","Adam Schiff: (08:39) And you wanted to help prepare the Vice President for the meeting by letting him know what you thought was responsible for the hold on the security assistance.","Adam Schiff","08:39","And you wanted to help prepare the Vice President for the meeting by letting him know what you thought was responsible for the hold on the security assistance."
"167","Gordon Sondland: (08:46) That’s fair.","Gordon Sondland","08:46","That’s fair."
"168","Adam Schiff: (08:48) Do you recall anything else the Vice President said other than nodding his head when you made him aware of this fact?","Adam Schiff","08:48","Do you recall anything else the Vice President said other than nodding his head when you made him aware of this fact?"
"169","Gordon Sondland: (08:53) No, I don’t have a readout of that meeting, so I can’t remember anything else.","Gordon Sondland","08:53","No, I don’t have a readout of that meeting, so I can’t remember anything else."
"170","Adam Schiff: (08:59) And it was immediately after this meeting between the Vice President and Zelensky that you went to speak with Yermak and you told him similarly that in order to release the military assistance they were going to have to publicly announce these investigations?","Adam Schiff","08:59","And it was immediately after this meeting between the Vice President and Zelensky that you went to speak with Yermak and you told him similarly that in order to release the military assistance they were going to have to publicly announce these investigations?"
"171","Gordon Sondland: (09:13) Yeah, much has been made of that meeting and it really wasn’t a meeting. What happened was everyone got up after the bilateral meeting between President Zelensky and Vice President Pence and people do what they normally do. They get up, they mill around, they shake hands. And I don’t know if I came over to Yermak or he came over to me, but he said, “What’s going on here?” And I said, “I don’t know. It might all be tied together now, I have no idea.” I was presuming that it was, but it was a very short conversation.","Gordon Sondland","09:13","Yeah, much has been made of that meeting and it really wasn’t a meeting. What happened was everyone got up after the bilateral meeting between President Zelensky and Vice President Pence and people do what they normally do. They get up, they mill around, they shake hands. And I don’t know if I came over to Yermak or he came over to me, but he said, “What’s going on here?” And I said, “I don’t know. It might all be tied together now, I have no idea.” I was presuming that it was, but it was a very short conversation."
"172","Adam Schiff: (09:41) Well, in that short conversation, as you would later relay to Mr. Morrison and Ambassador Taylor, you informed Mr. Yermak that they would need to announce these investigations in order to get the aid, did you not?","Adam Schiff","09:41","Well, in that short conversation, as you would later relay to Mr. Morrison and Ambassador Taylor, you informed Mr. Yermak that they would need to announce these investigations in order to get the aid, did you not?"
"173","Gordon Sondland: (09:53) Well, Mr. Yermak was already working on those investigation or on the statement about the investigations.","Gordon Sondland","09:53","Well, Mr. Yermak was already working on those investigation or on the statement about the investigations."
"174","Adam Schiff: (10:01) And you confirmed for him that he needed to get it done if they were going to get the military aid.","Adam Schiff","10:01","And you confirmed for him that he needed to get it done if they were going to get the military aid."
"175","Gordon Sondland: (10:04) I likely did.","Gordon Sondland","10:04","I likely did."
"176","Adam Schiff: (10:11) Mr. Morrison and Ambassador Taylor have also relayed a conversation you had with the President following the Warsaw meeting, in which the President relayed to you that there was no quid pro quo but nevertheless, unless Zelensky went to the mic and announced these investigations, they would be a stalemate over the aide, is that correct?","Adam Schiff","10:11","Mr. Morrison and Ambassador Taylor have also relayed a conversation you had with the President following the Warsaw meeting, in which the President relayed to you that there was no quid pro quo but nevertheless, unless Zelensky went to the mic and announced these investigations, they would be a stalemate over the aide, is that correct?"
"177","Gordon Sondland: (10:33) That’s correct.","Gordon Sondland","10:33","That’s correct."
"178","Adam Schiff: (10:34) And that was an accurate reflection of your discussion with the President?","Adam Schiff","10:34","And that was an accurate reflection of your discussion with the President?"
"179","Gordon Sondland: (10:37) Well, that email was not artfully written. I’m the first to admit what I was trying to convey to Ambassador Taylor after his frantic emails to me and to others about the security assistance, which by the way, I agreed with him. I thought it was a very bad idea to hold that money. I finally called the President, I believe it was on the 9th of September. I can’t find the records and they won’t provide them to me. But I believe I just asked him an open ended question. Mr. Chairman, “What do you want from Ukraine? I keep hearing all these different ideas and theories and this and that. What do you want?” And it was a very short, abrupt conversation. He was not in a good mood and he just said, “I want nothing. I want nothing. I want no quid pro quo. Tell Zelensky to do the right thing.” Something to that effect.","Gordon Sondland","10:37","Well, that email was not artfully written. I’m the first to admit what I was trying to convey to Ambassador Taylor after his frantic emails to me and to others about the security assistance, which by the way, I agreed with him. I thought it was a very bad idea to hold that money. I finally called the President, I believe it was on the 9th of September. I can’t find the records and they won’t provide them to me. But I believe I just asked him an open ended question. Mr. Chairman, “What do you want from Ukraine? I keep hearing all these different ideas and theories and this and that. What do you want?” And it was a very short, abrupt conversation. He was not in a good mood and he just said, “I want nothing. I want nothing. I want no quid pro quo. Tell Zelensky to do the right thing.” Something to that effect."
"180","Gordon Sondland: (11:31) So I typed out a text to Ambassador Taylor and my reason for telling him this was not to defend what the President was saying, not to opine on whether the President was being truthful or untruthful but simply to relay, “I’ve gone as far as I can go. This is the final word that I heard from the President of the United States. If you’re still concerned, you Ambassador Taylor are still concerned, please get ahold of the Secretary, maybe he can help.”","Gordon Sondland","11:31","So I typed out a text to Ambassador Taylor and my reason for telling him this was not to defend what the President was saying, not to opine on whether the President was being truthful or untruthful but simply to relay, “I’ve gone as far as I can go. This is the final word that I heard from the President of the United States. If you’re still concerned, you Ambassador Taylor are still concerned, please get ahold of the Secretary, maybe he can help.”"
"181","Adam Schiff: (12:01) I’m not asking you about your text message. I’m asking about your conversations with Mr. Morrison and Ambassador Taylor after you spoke with the President, either in that call or in a different call.","Adam Schiff","12:01","I’m not asking you about your text message. I’m asking about your conversations with Mr. Morrison and Ambassador Taylor after you spoke with the President, either in that call or in a different call."
"182","Gordon Sondland: (12:11) I’m confused, Mr. Chairman, which conversations with Mr. Morrison and Mr. Taylor?","Gordon Sondland","12:11","I’m confused, Mr. Chairman, which conversations with Mr. Morrison and Mr. Taylor?"
"183","Adam Schiff: (12:16) Well, Mr. Morrison testified that you relayed a conversation you had with the President, in which the president told you no quid pro quo, but President Zelensky must go to a microphone and announce these investigations and that he should want to. Similarly, you told Ambassador Taylor that while the President said no quid pro quo, unless Zelensky announced these investigations, they would be at a stalemate. Presumably a stalemate over the military assistance. Do you have any reason to question those conversations that Mr. Morrison and Ambassador Taylor took notes about?","Adam Schiff","12:16","Well, Mr. Morrison testified that you relayed a conversation you had with the President, in which the president told you no quid pro quo, but President Zelensky must go to a microphone and announce these investigations and that he should want to. Similarly, you told Ambassador Taylor that while the President said no quid pro quo, unless Zelensky announced these investigations, they would be at a stalemate. Presumably a stalemate over the military assistance. Do you have any reason to question those conversations that Mr. Morrison and Ambassador Taylor took notes about?"
"184","Gordon Sondland: (12:56) Well, I think it’s tied to my text, Mr. Chairman, because in my text I think I said something to the effect that he wants Zelensky to do what he ran on I believe his transparency, et cetera, et cetera, which was my clumsy way of saying he wanted these announcements to be made.","Gordon Sondland","12:56","Well, I think it’s tied to my text, Mr. Chairman, because in my text I think I said something to the effect that he wants Zelensky to do what he ran on I believe his transparency, et cetera, et cetera, which was my clumsy way of saying he wanted these announcements to be made."
"185","Adam Schiff: (13:16) Again, Ambassador, I’m not asking about your text message. I’m asking you about what you relayed to Ambassador Taylor and Mr. Morrison about your conversation with the President. Do you have any reason to question their recollection of what you told them?","Adam Schiff","13:16","Again, Ambassador, I’m not asking about your text message. I’m asking you about what you relayed to Ambassador Taylor and Mr. Morrison about your conversation with the President. Do you have any reason to question their recollection of what you told them?"
"186","Gordon Sondland: (13:30) All I can say is that I expressed what I told or what the President told me in that text. And if I had relayed anything other than what was in that text, I don’t recall.","Gordon Sondland","13:30","All I can say is that I expressed what I told or what the President told me in that text. And if I had relayed anything other than what was in that text, I don’t recall."
"187","Adam Schiff: (13:44) You don’t recall?","Adam Schiff","13:44","You don’t recall?"
"188","Gordon Sondland: (13:45) I don’t recall.","Gordon Sondland","13:45","I don’t recall."
"189","Adam Schiff: (13:46) You have no reason to question Ambassador Taylor or Mr. Morrison of what they wrote in their notes about your conversation with them.","Adam Schiff","13:46","You have no reason to question Ambassador Taylor or Mr. Morrison of what they wrote in their notes about your conversation with them."
"190","Gordon Sondland: (13:54) Could you kindly repeat what they wrote?","Gordon Sondland","13:54","Could you kindly repeat what they wrote?"
"191","Adam Schiff: (13:56) I’ll have Mr. Goldman go through that with you.","Adam Schiff","13:56","I’ll have Mr. Goldman go through that with you."
"192","Gordon Sondland: (13:58) That’d be great.","Gordon Sondland","13:58","That’d be great."
"193","Adam Schiff: (13:59) But let me get to the the top line here, Ambassador Sondland.","Adam Schiff","13:59","But let me get to the the top line here, Ambassador Sondland."
"194","Gordon Sondland: (14:02) Okay.","Gordon Sondland","14:02","Okay."
"195","Adam Schiff: (14:05) You’ve testified that the White House meeting that President Zelensky desperately wanted and that was very important to President Zelensky, was it not?","Adam Schiff","14:05","You’ve testified that the White House meeting that President Zelensky desperately wanted and that was very important to President Zelensky, was it not?"
"196","Gordon Sondland: (14:15) Absolutely.","Gordon Sondland","14:15","Absolutely."
"197","Adam Schiff: (14:17) You’ve testified that that meeting was conditioned was a quid pro quo for what the President wanted, these two investigations, isn’t that right?","Adam Schiff","14:17","You’ve testified that that meeting was conditioned was a quid pro quo for what the President wanted, these two investigations, isn’t that right?"
"198","Gordon Sondland: (14:27) Correct.","Gordon Sondland","14:27","Correct."
"199","Adam Schiff: (14:28) And that everybody knew it.","Adam Schiff","14:28","And that everybody knew it."
"200","Gordon Sondland: (14:29) Correct.","Gordon Sondland","14:29","Correct."
"201","Adam Schiff: (14:32) Now that White House meeting was going to be an official meeting between the two presidents, correct?","Adam Schiff","14:32","Now that White House meeting was going to be an official meeting between the two presidents, correct?"
"202","Gordon Sondland: (14:37) Presumably.","Gordon Sondland","14:37","Presumably."
"203","Adam Schiff: (14:39) It would be an Oval Office meeting, hopefully.","Adam Schiff","14:39","It would be an Oval Office meeting, hopefully."
"204","Gordon Sondland: (14:41) A working meeting, yes.","Gordon Sondland","14:41","A working meeting, yes."
"205","Adam Schiff: (14:42) A working meeting, so an official act, correct?","Adam Schiff","14:42","A working meeting, so an official act, correct?"
"206","Gordon Sondland: (14:45) Yeah.","Gordon Sondland","14:45","Yeah."
"207","Adam Schiff: (14:46) And in order to perform that official act, Donald Trump, wanted these two investigations that would help his re-election campaign, correct?","Adam Schiff","14:46","And in order to perform that official act, Donald Trump, wanted these two investigations that would help his re-election campaign, correct?"
"208","Gordon Sondland: (14:55) I can’t characterize why he wanted them, all I can tell you is this is what we heard from Mr. Giuliani.","Gordon Sondland","14:55","I can’t characterize why he wanted them, all I can tell you is this is what we heard from Mr. Giuliani."
"209","Adam Schiff: (15:01) But he had to get those two investigations if that official act was going to take place, correct?","Adam Schiff","15:01","But he had to get those two investigations if that official act was going to take place, correct?"
"210","Gordon Sondland: (15:08) He had to announce the investigations, he didn’t actually have to do them as I understood it.","Gordon Sondland","15:08","He had to announce the investigations, he didn’t actually have to do them as I understood it."
"211","Adam Schiff: (15:13) Okay, President Zelensky had to announce the two investigations the President wanted, make a public announcement, correct?","Adam Schiff","15:13","Okay, President Zelensky had to announce the two investigations the President wanted, make a public announcement, correct?"
"212","Gordon Sondland: (15:20) Correct.","Gordon Sondland","15:20","Correct."
"213","Adam Schiff: (15:22) And those were of great value to the President, he was quite insistent upon them and his attorney was insistent upon them?","Adam Schiff","15:22","And those were of great value to the President, he was quite insistent upon them and his attorney was insistent upon them?"
"214","Gordon Sondland: (15:28) I don’t want to characterize whether they are of value, not value. Again, through Mr. Giuliani, we were led to believe that that’s what he wanted.","Gordon Sondland","15:28","I don’t want to characterize whether they are of value, not value. Again, through Mr. Giuliani, we were led to believe that that’s what he wanted."
"215","Adam Schiff: (15:37) Well, and you said that Mr. Giuliani was acting at the President’s demand, correct?","Adam Schiff","15:37","Well, and you said that Mr. Giuliani was acting at the President’s demand, correct?"
"216","Gordon Sondland: (15:42) Right. When the President says, “Talk to my personal lawyer, Mr. Giuliani,” we followed his direction.","Gordon Sondland","15:42","Right. When the President says, “Talk to my personal lawyer, Mr. Giuliani,” we followed his direction."
"217","Adam Schiff: (15:47) And so that official act of that meeting was being conditioned on the performance of these things the president wanted as expressed both directly and through his lawyer, Rudy Giuliani, correct?","Adam Schiff","15:47","And so that official act of that meeting was being conditioned on the performance of these things the president wanted as expressed both directly and through his lawyer, Rudy Giuliani, correct?"
"218","Gordon Sondland: (15:59) As expressed through Rudy Giuliani, correct.","Gordon Sondland","15:59","As expressed through Rudy Giuliani, correct."
"219","Adam Schiff: (16:02) And you’ve also testified that your understanding, it became your clear understanding that the military assistance was also being withheld pending Zelensky announcing these investigations, correct?","Adam Schiff","16:02","And you’ve also testified that your understanding, it became your clear understanding that the military assistance was also being withheld pending Zelensky announcing these investigations, correct?"
"220","Gordon Sondland: (16:14) That was my presumption, my personal presumption based on the facts at the time, nothing was moving.","Gordon Sondland","16:14","That was my presumption, my personal presumption based on the facts at the time, nothing was moving."
"221","Adam Schiff: (16:22) And in fact, you had a discussion, communication with the Secretary of State, which you said that logjam over aid could be lifted if Zelensky announced these investigations, right?","Adam Schiff","16:22","And in fact, you had a discussion, communication with the Secretary of State, which you said that logjam over aid could be lifted if Zelensky announced these investigations, right?"
"222","Gordon Sondland: (16:34) I did not, I don’t recall saying the logjam over aid, I recall saying the logjam, I don’t know-","Gordon Sondland","16:34","I did not, I don’t recall saying the logjam over aid, I recall saying the logjam, I don’t know-"
"223","Adam Schiff: (16:39) That that’s what you meant, right Ambassador?","Adam Schiff","16:39","That that’s what you meant, right Ambassador?"
"224","Gordon Sondland: (16:41) I meant that whatever was holding up the meeting, whatever was holding up our deal with Ukraine, I was trying to break. Again, I was presuming-","Gordon Sondland","16:41","I meant that whatever was holding up the meeting, whatever was holding up our deal with Ukraine, I was trying to break. Again, I was presuming-"
"225","Adam Schiff: (16:55) Well, here’s what you said in your testimony a moment ago.","Adam Schiff","16:55","Well, here’s what you said in your testimony a moment ago."
"226","Gordon Sondland: (16:57) Okay.","Gordon Sondland","16:57","Okay."
"227","Adam Schiff: (16:58) Page 18, “But my goal at the time was to do what was necessary to get the aid released to break the logjam.” Okay, that’s still your testimony, right?","Adam Schiff","16:58","Page 18, “But my goal at the time was to do what was necessary to get the aid released to break the logjam.” Okay, that’s still your testimony, right?"
"228","Gordon Sondland: (17:07) Yeah.","Gordon Sondland","17:07","Yeah."
"229","Adam Schiff: (17:09) So the military aid is also an official act, am I right?","Adam Schiff","17:09","So the military aid is also an official act, am I right?"
"230","Gordon Sondland: (17:16) Yes.","Gordon Sondland","17:16","Yes."
"231","Adam Schiff: (17:17) This is not President Trump’s personal bank account he’s writing a check from, this is $400 million of U.S. taxpayer money, is it not?","Adam Schiff","17:17","This is not President Trump’s personal bank account he’s writing a check from, this is $400 million of U.S. taxpayer money, is it not?"
"232","Gordon Sondland: (17:24) Absolutely.","Gordon Sondland","17:24","Absolutely."
"233","Adam Schiff: (17:25) And there was a logjam, in which the President would not write that U.S. check you believed until Ukraine announced these two investigations the President wanted, correct?","Adam Schiff","17:25","And there was a logjam, in which the President would not write that U.S. check you believed until Ukraine announced these two investigations the President wanted, correct?"
"234","Gordon Sondland: (17:38) That was my belief.","Gordon Sondland","17:38","That was my belief."
"235","Adam Schiff: (17:40) Mr. Goldman.","Adam Schiff","17:40","Mr. Goldman."
"236","Dan Goldman: (17:42) Thank you, Mr. Chairman. In your opening statement, Ambassador Sondland, you detailed the benefits that you have gained from obtaining some additional documents over the past few weeks, is that right?","Dan Goldman","17:42","Thank you, Mr. Chairman. In your opening statement, Ambassador Sondland, you detailed the benefits that you have gained from obtaining some additional documents over the past few weeks, is that right?"
"237","Gordon Sondland: (17:58) In terms of refreshing my recollection.","Gordon Sondland","17:58","In terms of refreshing my recollection."
"238","Dan Goldman: (18:00) Right, because reviewing these documents has helped you to remember the events that we’re asking about. Is that correct?","Dan Goldman","18:00","Right, because reviewing these documents has helped you to remember the events that we’re asking about. Is that correct?"
"239","Gordon Sondland: (18:08) Correct.","Gordon Sondland","18:08","Correct."
"240","Dan Goldman: (18:09) Because you acknowledge of course, that when you can place a document and a date and a context, it helps to jog your memory.","Dan Goldman","18:09","Because you acknowledge of course, that when you can place a document and a date and a context, it helps to jog your memory."
"241","Gordon Sondland: (18:15) That’s correct.","Gordon Sondland","18:15","That’s correct."
"242","Dan Goldman: (18:16) And so you would agree that for people unlike yourself who take notes, that that is very helpful to their own recollection of events, right?","Dan Goldman","18:16","And so you would agree that for people unlike yourself who take notes, that that is very helpful to their own recollection of events, right?"
"243","Gordon Sondland: (18:29) I think you asked your question backwards. Are you saying people that take notes, it’s helpful to have those documents or people that don’t take notes, it’s helpful to have those documents?","Gordon Sondland","18:29","I think you asked your question backwards. Are you saying people that take notes, it’s helpful to have those documents or people that don’t take notes, it’s helpful to have those documents?"
"244","Dan Goldman: (18:37) No, no. You are not a note taker, right?","Dan Goldman","18:37","No, no. You are not a note taker, right?"
"245","Gordon Sondland: (18:40) I’m not a note taker, never have been.","Gordon Sondland","18:40","I’m not a note taker, never have been."
"246","Dan Goldman: (18:41) But you would agree that people who do take contemporaneous notes generally are more able to remember things then people who don’t.","Dan Goldman","18:41","But you would agree that people who do take contemporaneous notes generally are more able to remember things then people who don’t."
"247","Gordon Sondland: (18:51) Some, yes.","Gordon Sondland","18:51","Some, yes."
"248","Dan Goldman: (18:53) And there are additional documents that you’ve been unable to obtain, is that right?","Dan Goldman","18:53","And there are additional documents that you’ve been unable to obtain, is that right?"
"249","Gordon Sondland: (18:57) That’s correct.","Gordon Sondland","18:57","That’s correct."
"250","Dan Goldman: (18:58) And I think you even said in your opening statement that the State Department prevented you and your staff from trying to gather more documents. Is that correct?","Dan Goldman","18:58","And I think you even said in your opening statement that the State Department prevented you and your staff from trying to gather more documents. Is that correct?"
"251","Gordon Sondland: (19:07) Certain documents, yes.","Gordon Sondland","19:07","Certain documents, yes."
"252","Dan Goldman: (19:09) Which documents?","Dan Goldman","19:09","Which documents?"
"253","Gordon Sondland: (19:10) Documents that I didn’t have immediate access to.","Gordon Sondland","19:10","Documents that I didn’t have immediate access to."
"254","Dan Goldman: (19:13) And who at the State Department prevented you from doing that?","Dan Goldman","19:13","And who at the State Department prevented you from doing that?"
"255","Gordon Sondland: (19:16) You have to ask my counsel, he was dealing with them.","Gordon Sondland","19:16","You have to ask my counsel, he was dealing with them."
"256","Dan Goldman: (19:18) But certainly based on the additional memory that you have gained over the past few weeks from reading the testimony of others, based on their notes and reviewing your own documents, you have remembered a lot more than you did when you were deposed, is that right?","Dan Goldman","19:18","But certainly based on the additional memory that you have gained over the past few weeks from reading the testimony of others, based on their notes and reviewing your own documents, you have remembered a lot more than you did when you were deposed, is that right?"
"257","Gordon Sondland: (19:37) That’s correct.","Gordon Sondland","19:37","That’s correct."
