"","original","person","timeStamp","comment"
"159","Goldman: (01:38) Okay. And I believe you said that readout was exactly as you expected the call to go. Is that right?","Goldman","01:38","Okay. And I believe you said that readout was exactly as you expected the call to go. Is that right?"
"160","Kurt Volker: (01:45) Exactly. That’s what we were trying to tee up.","Kurt Volker","01:45","Exactly. That’s what we were trying to tee up."
"161","Goldman: (01:47) Okay. I just want to show you once again the July 25th text that you wrote to Andrey Yermak, which was the message that you were relaying to him, so that he could prepare President Zelensky. And you’ll recall this, right, where you said, that this was the message. Good lunch. Thanks. Heard from White House. Assuming President Z convinces Trump, he will investigate quote, get to the bottom of what happened in 2016, we will nail down date for visit to Washington. That’s what you expected from the call, right?","Goldman","01:47","Okay. I just want to show you once again the July 25th text that you wrote to Andrey Yermak, which was the message that you were relaying to him, so that he could prepare President Zelensky. And you’ll recall this, right, where you said, that this was the message. Good lunch. Thanks. Heard from White House. Assuming President Z convinces Trump, he will investigate quote, get to the bottom of what happened in 2016, we will nail down date for visit to Washington. That’s what you expected from the call, right?"
"162","Kurt Volker: (02:21) Yeah, I expected that President Zelensky would be convincing in his statements and comments with President Trump. That he was exactly that, that he would investigate, get to the bottom of things that had happened in 2016. And that if he was strong and conveying who he is as a person and doing that, that President Trump would be convinced and renew the invitation to the White House.","Kurt Volker","02:21","Yeah, I expected that President Zelensky would be convincing in his statements and comments with President Trump. That he was exactly that, that he would investigate, get to the bottom of things that had happened in 2016. And that if he was strong and conveying who he is as a person and doing that, that President Trump would be convinced and renew the invitation to the White House."
"163","Goldman: (02:44) Right. But you don’t mention corruption in this text, do you?","Goldman","02:44","Right. But you don’t mention corruption in this text, do you?"
"164","Kurt Volker: (02:49) This is… I paraphrase-","Kurt Volker","02:49","This is… I paraphrase-"
"165","Goldman: (02:52) The word corruption is not in this text.","Goldman","02:52","The word corruption is not in this text."
"166","Kurt Volker: (02:53) The word corruption is not there. Investigating things that have happened in the past that would be corrupt, would be investigating corruption.","Kurt Volker","02:53","The word corruption is not there. Investigating things that have happened in the past that would be corrupt, would be investigating corruption."
"167","Goldman: (03:00) You say a couple of times in your opening statement, and you just said it again. That is, investigating things that happened in the past. You are aware of course that most investigations relate to things that happened in the past, right? Sorry?","Goldman","03:00","You say a couple of times in your opening statement, and you just said it again. That is, investigating things that happened in the past. You are aware of course that most investigations relate to things that happened in the past, right? Sorry?"
"168","Kurt Volker: (03:12) Yes.","Kurt Volker","03:12","Yes."
"169","Goldman: (03:13) Okay, so that doesn’t really move the needle, whether it’s current or past, in terms of the subject of the investigation, right?","Goldman","03:13","Okay, so that doesn’t really move the needle, whether it’s current or past, in terms of the subject of the investigation, right?"
"170","Kurt Volker: (03:20) Yeah, the subject of the investigation are things that happened in the past.","Kurt Volker","03:20","Yeah, the subject of the investigation are things that happened in the past."
"171","Goldman: (03:22) You also talked a little bit about the meeting that you had on July 26th with Presidents Zelensky and Ambassador Sondland in Kiev. Is that right?","Goldman","03:22","You also talked a little bit about the meeting that you had on July 26th with Presidents Zelensky and Ambassador Sondland in Kiev. Is that right?"
"172","Kurt Volker: (03:33) On the 26th, we had a meeting with President Zelensky, yes.","Kurt Volker","03:33","On the 26th, we had a meeting with President Zelensky, yes."
"173","Goldman: (03:40) And I believe you testified that the topic of investigations did not come up at all, is that right?","Goldman","03:40","And I believe you testified that the topic of investigations did not come up at all, is that right?"
"174","Kurt Volker: (03:46) Yeah, I don’t recall them coming up. Just the general phone call.","Kurt Volker","03:46","Yeah, I don’t recall them coming up. Just the general phone call."
"175","Goldman: (03:49) You didn’t take notes of that call, of that meeting, right?","Goldman","03:49","You didn’t take notes of that call, of that meeting, right?"
"176","Kurt Volker: (03:52) No I did not.","Kurt Volker","03:52","No I did not."
"177","Goldman: (03:52) Right because you had, there were staffers there to do that?","Goldman","03:52","Right because you had, there were staffers there to do that?"
"178","Kurt Volker: (03:55) Correct.","Kurt Volker","03:55","Correct."
"179","Goldman: (03:56) And so if there are two staffers who took notes of that meeting and testified that the subject of either sensitive topics or investigations came up, are we better off taking their word for it than yours?","Goldman","03:56","And so if there are two staffers who took notes of that meeting and testified that the subject of either sensitive topics or investigations came up, are we better off taking their word for it than yours?"
"180","Kurt Volker: (04:09) I have no reason to doubt their notes if they were notes taken contemporaneously at the meeting.","Kurt Volker","04:09","I have no reason to doubt their notes if they were notes taken contemporaneously at the meeting."
"181","Goldman: (04:13) Okay. Another witness testified before us, Laura Cooper, about a meeting that she had with you on August 20th. Do you recall having that meeting with her? Because you didn’t mention it in your deposition?","Goldman","04:13","Okay. Another witness testified before us, Laura Cooper, about a meeting that she had with you on August 20th. Do you recall having that meeting with her? Because you didn’t mention it in your deposition?"
"182","Kurt Volker: (04:29) Yes I did. I did mention that I had been making the rounds to weigh in on lifting the hold on security assistance. To do that with all of the inter agency players.","Kurt Volker","04:29","Yes I did. I did mention that I had been making the rounds to weigh in on lifting the hold on security assistance. To do that with all of the inter agency players."
"183","Goldman: (04:42) And she recalled with some specificity that meeting, which I believe was also based on her notes, that you described the statement that you were trying to get President Zelensky to make to, and I’ll quote what she said, disavow interference in US elections, and commit to the prosecution of individuals involved in election interference. And if he were to agree to do that, she testified, then you thought that it might help to lift the hold on security assistance. Is that your recollection of the conversation as well?","Goldman","04:42","And she recalled with some specificity that meeting, which I believe was also based on her notes, that you described the statement that you were trying to get President Zelensky to make to, and I’ll quote what she said, disavow interference in US elections, and commit to the prosecution of individuals involved in election interference. And if he were to agree to do that, she testified, then you thought that it might help to lift the hold on security assistance. Is that your recollection of the conversation as well?"
"184","Kurt Volker: (05:14) Not exactly.","Kurt Volker","05:14","Not exactly."
"185","Goldman: (05:15) So how does yours differ?","Goldman","05:15","So how does yours differ?"
"186","Kurt Volker: (05:17) I recall talking about the statement that we had discussed earlier, the one that had been in the subject of these exchanges between Mr. Yermak and myself. Myself, Ambassador Sondland and Rudy Giuliani. And then back to Yermak. So I discussed that this is an effort we are doing. That this could be helpful in getting a reset of the thinking of the President, the negative view of Ukraine that he had. And if we did that, I thought that would also be helpful, in unblocking whatever hold there was on security assistance. And if there’s this negative presumption about Ukraine, getting this stuff on track would be helpful.","Kurt Volker","05:17","I recall talking about the statement that we had discussed earlier, the one that had been in the subject of these exchanges between Mr. Yermak and myself. Myself, Ambassador Sondland and Rudy Giuliani. And then back to Yermak. So I discussed that this is an effort we are doing. That this could be helpful in getting a reset of the thinking of the President, the negative view of Ukraine that he had. And if we did that, I thought that would also be helpful, in unblocking whatever hold there was on security assistance. And if there’s this negative presumption about Ukraine, getting this stuff on track would be helpful."
"187","Goldman: (05:55) All right, well so that’s a different interpretation. But you don’t doubt that what she testified is inaccurate, do you?","Goldman","05:55","All right, well so that’s a different interpretation. But you don’t doubt that what she testified is inaccurate, do you?"
"188","Kurt Volker: (06:02) I believe she accurately reflected what she understood from the conversation.","Kurt Volker","06:02","I believe she accurately reflected what she understood from the conversation."
"189","Goldman: (06:06) Okay. You testified a little bit about the June 28th conference call that you had with Ambassador Sondland, Ambassador Taylor. I’m not sure if Deputy Secretary Kent was on the line.","Goldman","06:06","Okay. You testified a little bit about the June 28th conference call that you had with Ambassador Sondland, Ambassador Taylor. I’m not sure if Deputy Secretary Kent was on the line."
"190","Kurt Volker: (06:19) I don’t believe so.","Kurt Volker","06:19","I don’t believe so."
"191","Goldman: (06:20) And Secretary Perry, before you looped in President Zelensky. Am I right about the participants of that? Or was Secretary Perry not on it?","Goldman","06:20","And Secretary Perry, before you looped in President Zelensky. Am I right about the participants of that? Or was Secretary Perry not on it?"
"192","Kurt Volker: (06:29) Yeah, I am pretty sure that Deputy Assistant Secretary kent was not on it. I don’t remember whether Secretary Perry was on it. And I don’t remember whether I stayed on for Presidents Zelensky joining the call or not.","Kurt Volker","06:29","Yeah, I am pretty sure that Deputy Assistant Secretary kent was not on it. I don’t remember whether Secretary Perry was on it. And I don’t remember whether I stayed on for Presidents Zelensky joining the call or not."
"193","Goldman: (06:42) Okay.","Goldman","06:42","Okay."
"194","Kurt Volker: (06:42) There were two separate calls or the same call.","Kurt Volker","06:42","There were two separate calls or the same call."
"195","Goldman: (06:44) Were there any staff members or note takers on the call?","Goldman","06:44","Were there any staff members or note takers on the call?"
"196","Kurt Volker: (06:47) I don’t believe so.","Kurt Volker","06:47","I don’t believe so."
"197","Goldman: (06:48) Why?","Goldman","06:48","Why?"
"198","Kurt Volker: (06:50) We were having a call among ourselves to talk about what were the messages we thought we needed to convey.","Kurt Volker","06:50","We were having a call among ourselves to talk about what were the messages we thought we needed to convey."
"199","Goldman: (06:57) And at that point we’ve had other testimony from people who did take notes, that there was a discussion about the investigations, or what you needed to do, what President Zelensky needed to do, in order to get the White House meeting? Do you recall that?","Goldman","06:57","And at that point we’ve had other testimony from people who did take notes, that there was a discussion about the investigations, or what you needed to do, what President Zelensky needed to do, in order to get the White House meeting? Do you recall that?"
"200","Kurt Volker: (07:12) I recall seeing that in Ambassador Taylor’s testimony, and I believe there may have even been a text message to that effect. And again, it comes down to what are we talking about in terms of these investigations? Because what I certainly understood is we’re talking about Ukraine looking into and fighting corruption internally. And being convincing about this, presenting the new president and the new team as a change in Ukraine.","Kurt Volker","07:12","I recall seeing that in Ambassador Taylor’s testimony, and I believe there may have even been a text message to that effect. And again, it comes down to what are we talking about in terms of these investigations? Because what I certainly understood is we’re talking about Ukraine looking into and fighting corruption internally. And being convincing about this, presenting the new president and the new team as a change in Ukraine."
"201","Goldman: (07:36) Well, you understood that the investigations were Burisma and the 2016 election, right?","Goldman","07:36","Well, you understood that the investigations were Burisma and the 2016 election, right?"
"202","Kurt Volker: (07:42) Yes.","Kurt Volker","07:42","Yes."
"203","Goldman: (07:42) Okay. And you interpreted those to be… You interpreted those to be okay because in theory they were looking into Ukrainians?","Goldman","07:42","Okay. And you interpreted those to be… You interpreted those to be okay because in theory they were looking into Ukrainians?"
"204","Kurt Volker: (07:51) Correct.","Kurt Volker","07:51","Correct."
"205","Goldman: (07:51) Okay. But we can agree, can we not, that the investigations, all the investigations that we’re talking about here today were Burisma and the 2016 election?","Goldman","07:51","Okay. But we can agree, can we not, that the investigations, all the investigations that we’re talking about here today were Burisma and the 2016 election?"
"206","Kurt Volker: (08:01) Correct.","Kurt Volker","08:01","Correct."
"207","Goldman: (08:01) Okay. Now, and what you then amended your testimony today to say, is that in retrospect, if you did not realize that the purpose for Mr. Giuliani and President Trump to want the Burisma investigation was for political benefits in digging up dirt or getting some information on Vice President Biden. That’s what you learned subsequently, right?","Goldman","08:01","Okay. Now, and what you then amended your testimony today to say, is that in retrospect, if you did not realize that the purpose for Mr. Giuliani and President Trump to want the Burisma investigation was for political benefits in digging up dirt or getting some information on Vice President Biden. That’s what you learned subsequently, right?"
"208","Kurt Volker: (08:25) It’s correct that I learned about the President’s interest in investigating Vice President Biden from the phone call transcript, which came much, much later. From Giuliani, I didn’t know that he was actively pursuing this. I did know that he raised this with me directly, and I had pushed back on it.","Kurt Volker","08:25","It’s correct that I learned about the President’s interest in investigating Vice President Biden from the phone call transcript, which came much, much later. From Giuliani, I didn’t know that he was actively pursuing this. I did know that he raised this with me directly, and I had pushed back on it."
"209","Goldman: (08:43) Well, you knew that Ambassador Sondland was pursuing this at the July 10th meeting when he raised these investigations himself.","Goldman","08:43","Well, you knew that Ambassador Sondland was pursuing this at the July 10th meeting when he raised these investigations himself."
"210","Kurt Volker: (08:50) Again, he didn’t specify Biden. He didn’t specify Burisma as I recall either. I understood it to be a generic comment. And something again, not appropriate for that meeting.","Kurt Volker","08:50","Again, he didn’t specify Biden. He didn’t specify Burisma as I recall either. I understood it to be a generic comment. And something again, not appropriate for that meeting."
"211","Goldman: (09:00) Right, I understand. But Biden wasn’t mentioned, but you do agree that when investigations are referenced in this context, it is Burisma and the 2016 election, no?","Goldman","09:00","Right, I understand. But Biden wasn’t mentioned, but you do agree that when investigations are referenced in this context, it is Burisma and the 2016 election, no?"
"212","Kurt Volker: (09:12) Yes, that’s what I understand.","Kurt Volker","09:12","Yes, that’s what I understand."
"213","Goldman: (09:14) Right. And on that July 10th call, when Ambassador Sondland raised the investigations, he did that in response to a question from the Ukrainians about the White House meeting. Isn’t that right?","Goldman","09:14","Right. And on that July 10th call, when Ambassador Sondland raised the investigations, he did that in response to a question from the Ukrainians about the White House meeting. Isn’t that right?"
"214","Kurt Volker: (09:26) Can you repeat the question? I didn’t catch that.","Kurt Volker","09:26","Can you repeat the question? I didn’t catch that."
"215","Goldman: (09:29) You said that Ambassador Sondland mentioned a specific investigations at the July 10th meeting in Ambassador Bolton’s office. And you said that you thought that was inappropriate.","Goldman","09:29","You said that Ambassador Sondland mentioned a specific investigations at the July 10th meeting in Ambassador Bolton’s office. And you said that you thought that was inappropriate."
"216","Kurt Volker: (09:39) Yes.","Kurt Volker","09:39","Yes."
"217","Goldman: (09:40) Didn’t he make that comment in response to a question from the Ukrainian officials about when they could schedule the White House meeting?","Goldman","09:40","Didn’t he make that comment in response to a question from the Ukrainian officials about when they could schedule the White House meeting?"
"218","Kurt Volker: (09:50) That I’m not sure about. I remember the meeting essentially already being over, and then Ambassador Sondland bringing that up.","Kurt Volker","09:50","That I’m not sure about. I remember the meeting essentially already being over, and then Ambassador Sondland bringing that up."
"219","Goldman: (09:58) And in the July 2nd or third meeting in Toronto that you had with Presidents Zelensky, you also mentioned investigations to him, right?","Goldman","09:58","And in the July 2nd or third meeting in Toronto that you had with Presidents Zelensky, you also mentioned investigations to him, right?"
"220","Kurt Volker: (10:07) Yes.","Kurt Volker","10:07","Yes."
"221","Goldman: (10:07) And again, you were referring to the Burisma and the 2016-","Goldman","10:07","And again, you were referring to the Burisma and the 2016-"
"222","Kurt Volker: (10:09) I was thinking of Burisma in 2016.","Kurt Volker","10:09","I was thinking of Burisma in 2016."
"223","Goldman: (10:11) Okay. And you understood that that’s what the Ukrainians interpreted, references to investigations to be related to Burisma and the 2016 election?","Goldman","10:11","Okay. And you understood that that’s what the Ukrainians interpreted, references to investigations to be related to Burisma and the 2016 election?"
"224","Kurt Volker: (10:20) I don’t know specifically that time if we had talked to that specifically Burisma 2016 with President Zelensky. That was my assumption though, that they would have been thinking that too.","Kurt Volker","10:20","I don’t know specifically that time if we had talked to that specifically Burisma 2016 with President Zelensky. That was my assumption though, that they would have been thinking that too."
"225","Goldman: (10:31) Now, Mr. Morrison, when did you have that conversation with Fiona Hill about Burisma and the parallel track involving Ambassador… Parallel process rather involving Ambassador Sondland and Rudy Giuliani. Do you recall?","Goldman","10:31","Now, Mr. Morrison, when did you have that conversation with Fiona Hill about Burisma and the parallel track involving Ambassador… Parallel process rather involving Ambassador Sondland and Rudy Giuliani. Do you recall?"
"226","Morrison: (10:47) We had a number of handoff discussions between one July and 15 July.","Morrison","10:47","We had a number of handoff discussions between one July and 15 July."
"227","Goldman: (10:51) Okay. So in that period of time, you were certainly aware of this effort to promote this Burisma investigation that Ambassador Sondland and Rudy Giuliani were going about, or at least you had heard about it from Dr. Hill?","Goldman","10:51","Okay. So in that period of time, you were certainly aware of this effort to promote this Burisma investigation that Ambassador Sondland and Rudy Giuliani were going about, or at least you had heard about it from Dr. Hill?"
"228","Morrison: (11:09) I had heard about it from Dr. Hill.","Morrison","11:09","I had heard about it from Dr. Hill."
"229","Goldman: (11:11) Okay. I want to pull up another excerpt from a recent Wall Street Journal article that quotes an email, from July 13th, that Ambassador Sondland sent to you. And he wrote to you, quote, “Sole purpose is for Zelensky to give POTUS assurances of new sheriff in town. Corruption ending, unbundling moving forward. And any hampered investigations will be allowed to move forward transparently.” And you responded, “Tracking.” What did you understand Ambassador Sondland to mean when he wrote to you “any hampered investigations will be allowed to move forward transparently”?","Goldman","11:11","Okay. I want to pull up another excerpt from a recent Wall Street Journal article that quotes an email, from July 13th, that Ambassador Sondland sent to you. And he wrote to you, quote, “Sole purpose is for Zelensky to give POTUS assurances of new sheriff in town. Corruption ending, unbundling moving forward. And any hampered investigations will be allowed to move forward transparently.” And you responded, “Tracking.” What did you understand Ambassador Sondland to mean when he wrote to you “any hampered investigations will be allowed to move forward transparently”?"
"230","Morrison: (11:53) I don’t know that I had any understanding. These are emails? July 13 emails. I wasn’t even in the seat yet. But I knew that among the head of state meetings we were attempting to schedule, was one between the President and President Zelensky.","Morrison","11:53","I don’t know that I had any understanding. These are emails? July 13 emails. I wasn’t even in the seat yet. But I knew that among the head of state meetings we were attempting to schedule, was one between the President and President Zelensky."
"231","Goldman: (12:11) Right. But it was before this that Dr. Hill had told you about Burisma and Ambassador Sondland in particular, his desire for this parallel process to investigate Burisma, right?","Goldman","12:11","Right. But it was before this that Dr. Hill had told you about Burisma and Ambassador Sondland in particular, his desire for this parallel process to investigate Burisma, right?"
"232","Morrison: (12:22) Yes.","Morrison","12:22","Yes."
"233","Goldman: (12:22) So you had that association when you received his email, asking you about investigations, correct?","Goldman","12:22","So you had that association when you received his email, asking you about investigations, correct?"
"234","Morrison: (12:29) Not necessarily.","Morrison","12:29","Not necessarily."
"235","Goldman: (12:31) No?","Goldman","12:31","No?"
"236","Morrison: (12:32) No.","Morrison","12:32","No."
"237","Goldman: (12:32) Why not?","Goldman","12:32","Why not?"
"238","Morrison: (12:35) Because among the discussions I had with Dr. Hill were about Ambassador Sondland. I think she might’ve coined it the Gordon problem. And I decided to keep track of what Ambassador Sondland was doing. I didn’t necessarily always act on things Gordon suggested, that he believed were important. So he wanted to get a meeting. I understood that the President wanted to do, and had agreed to a meeting. And so I was tracking that we needed to schedule a meeting.","Morrison","12:35","Because among the discussions I had with Dr. Hill were about Ambassador Sondland. I think she might’ve coined it the Gordon problem. And I decided to keep track of what Ambassador Sondland was doing. I didn’t necessarily always act on things Gordon suggested, that he believed were important. So he wanted to get a meeting. I understood that the President wanted to do, and had agreed to a meeting. And so I was tracking that we needed to schedule a meeting."
"239","Goldman: (13:16) You were not endorsing the notion of President Zelensky’s sending a message about investigations. Is that your testimony?","Goldman","13:16","You were not endorsing the notion of President Zelensky’s sending a message about investigations. Is that your testimony?"
"240","Morrison: (13:23) That is my testimony.","Morrison","13:23","That is my testimony."
"241","Goldman: (13:24) Okay. Ambassador Volker, I’m going to jump ahead. After the aid was released, you went to the Yes conference, right, in Ukraine? And are you aware that Ambassador Taylor, who testified based on quite detailed notes, indicated that earlier, a few days before that Ambassador Sondland had told him that President Trump is a businessman. And so before he writes a check, he likes to see people pay up. Something to that effect. You’re aware of that?","Goldman","13:24","Okay. Ambassador Volker, I’m going to jump ahead. After the aid was released, you went to the Yes conference, right, in Ukraine? And are you aware that Ambassador Taylor, who testified based on quite detailed notes, indicated that earlier, a few days before that Ambassador Sondland had told him that President Trump is a businessman. And so before he writes a check, he likes to see people pay up. Something to that effect. You’re aware of that?"
"242","Kurt Volker: (14:08) I am familiar with that testimony.","Kurt Volker","14:08","I am familiar with that testimony."
"243","Goldman: (14:10) And you’re also familiar that Ambassador Taylor said that you said something very similar to him, when you were in Ukraine for the Yes conference. Do you recall saying that to Ambassador Taylor?","Goldman","14:10","And you’re also familiar that Ambassador Taylor said that you said something very similar to him, when you were in Ukraine for the Yes conference. Do you recall saying that to Ambassador Taylor?"
"244","Kurt Volker: (14:20) Yes, I do. I was repeating what Gordon Sondland had said to me, to explain to Bill Taylor, what that understanding was.","Kurt Volker","14:20","Yes, I do. I was repeating what Gordon Sondland had said to me, to explain to Bill Taylor, what that understanding was."
"245","Goldman: (14:29) And in what context did Ambassador Sondland say that to you?","Goldman","14:29","And in what context did Ambassador Sondland say that to you?"
"246","Kurt Volker: (14:33) I think we were talking about the release of the hold on security assistance. And he was saying that the President has, he’s already got a negative view of Ukraine. He sees a check on his desk that’s going to the Ukrainians, not sure about them. So he wants to hold onto it until he’s assured.","Kurt Volker","14:33","I think we were talking about the release of the hold on security assistance. And he was saying that the President has, he’s already got a negative view of Ukraine. He sees a check on his desk that’s going to the Ukrainians, not sure about them. So he wants to hold onto it until he’s assured."
"247","Goldman: (14:55) Right. And the pay up before he writes the check is to get the investigations that he wants. Isn’t that right?","Goldman","14:55","Right. And the pay up before he writes the check is to get the investigations that he wants. Isn’t that right?"
"248","Kurt Volker: (14:59) That was not clear to me.","Kurt Volker","14:59","That was not clear to me."
"249","Goldman: (15:00) What did you think it meant?","Goldman","15:00","What did you think it meant?"
"250","Kurt Volker: (15:02) I didn’t think that there was a pay up as you say. As we said, the language was similar. I had heard from Gordon that he sees this check, he’s not sure he wants it. He wants to make sure that he’s got a deal with the Ukrainians. I didn’t know specifically other than this, that generic formulation.","Kurt Volker","15:02","I didn’t think that there was a pay up as you say. As we said, the language was similar. I had heard from Gordon that he sees this check, he’s not sure he wants it. He wants to make sure that he’s got a deal with the Ukrainians. I didn’t know specifically other than this, that generic formulation."
"251","Goldman: (15:18) Mr Chairman, I yield back.","Goldman","15:18","Mr Chairman, I yield back."
"252","Adam Schiff: (15:20) 15 minutes to ranking member Nunes.","Adam Schiff","15:20","15 minutes to ranking member Nunes."
"253","Nunes: (15:23) Parliamentary inquiry. Mr. Chair. Do you expect any more of these magical 15 minute of devotions that you come up with in the back?","Nunes","15:23","Parliamentary inquiry. Mr. Chair. Do you expect any more of these magical 15 minute of devotions that you come up with in the back?"
"254","Adam Schiff: (15:33) I don’t know how magical they are. They’re prescribed by House Resolution 660. That we can have successive rounds of up to 45 minutes. So this is part of the prescribed procedure under the House Resolution.","Adam Schiff","15:33","I don’t know how magical they are. They’re prescribed by House Resolution 660. That we can have successive rounds of up to 45 minutes. So this is part of the prescribed procedure under the House Resolution."
"255","Nunes: (15:46) Do you expect you’re going to have more this evening? Are you, or this is your last-","Nunes","15:46","Do you expect you’re going to have more this evening? Are you, or this is your last-"
"256","Adam Schiff: (15:50) I do not expect more will be necessary.","Adam Schiff","15:50","I do not expect more will be necessary."
"257","Nunes: (15:54) Thank you gentleman. So for everyone watching, this is another example of how out of control this process has become, where the Democrats just magically give themselves additional minutes. Which they’re right, in the little special rule that they wrote, they can do. But you’d at least think that they’d have the decency to just tell us that you’re going to have 15 minutes more.","Nunes","15:54","Thank you gentleman. So for everyone watching, this is another example of how out of control this process has become, where the Democrats just magically give themselves additional minutes. Which they’re right, in the little special rule that they wrote, they can do. But you’d at least think that they’d have the decency to just tell us that you’re going to have 15 minutes more."
"258","Nunes: (16:18) And I would say that you can go four hours. We can go five hours. We’ll give you all you want. You can keep digging if you want. The deeper the hole you dig, the more viewers will turn off, because people just aren’t buying the drug deal that you guys are trying to sell.","Nunes","16:18","And I would say that you can go four hours. We can go five hours. We’ll give you all you want. You can keep digging if you want. The deeper the hole you dig, the more viewers will turn off, because people just aren’t buying the drug deal that you guys are trying to sell."
"259","Nunes: (16:34) I would add that since we are getting into prime time, these are two witnesses that were your witnesses that you called in to depose. We still ask for witnesses that you did not depose, including the whistleblower, who you and others claimed not to know. Which we still need to get to bottom of that, because it is the most important material fact witness, to how this whole mess began in the first place.","Nunes","16:34","I would add that since we are getting into prime time, these are two witnesses that were your witnesses that you called in to depose. We still ask for witnesses that you did not depose, including the whistleblower, who you and others claimed not to know. Which we still need to get to bottom of that, because it is the most important material fact witness, to how this whole mess began in the first place."
"260","Nunes: (17:05) Secondly, we’ve asked for the DNC operatives that were working with Ukrainians to dig up dirt for what you call, or what the left calls conspiracy theories. Which they are right, they are conspiracy theories of dirt that they dug up to spin their own conspiracy theories to attack the Trump campaign in the 2016 election. So I have no more questions for these witnesses. I know our members do. Mr Caster, you have a little bit of a cleanup here.","Nunes","17:05","Secondly, we’ve asked for the DNC operatives that were working with Ukrainians to dig up dirt for what you call, or what the left calls conspiracy theories. Which they are right, they are conspiracy theories of dirt that they dug up to spin their own conspiracy theories to attack the Trump campaign in the 2016 election. So I have no more questions for these witnesses. I know our members do. Mr Caster, you have a little bit of a cleanup here."
"261","Caster: (17:33) Thank you Mr. Nunes. I’ll try to be quick and yield some time back, so we don’t have to use every last minute.","Caster","17:33","Thank you Mr. Nunes. I’ll try to be quick and yield some time back, so we don’t have to use every last minute."
"262","Caster: (17:39) Ambassador Volker, are you aware of a statement just last week from Foreign Minister Prystaiko? He said that no one ever told the Ukrainians, certainly not him, that there was any linkage between the security assistance funds and investigations.","Caster","17:39","Ambassador Volker, are you aware of a statement just last week from Foreign Minister Prystaiko? He said that no one ever told the Ukrainians, certainly not him, that there was any linkage between the security assistance funds and investigations."
"263","Kurt Volker: (17:56) I saw that statement, yes.","Kurt Volker","17:56","I saw that statement, yes."
"264","Caster: (17:57) And do you know of the foreign minister?","Caster","17:57","And do you know of the foreign minister?"
"265","Kurt Volker: (18:00) I do.","Kurt Volker","18:00","I do."
"266","Caster: (18:01) And during times of relevant, did you ever have any discussions with him about the investigations and links?","Caster","18:01","And during times of relevant, did you ever have any discussions with him about the investigations and links?"
"267","Kurt Volker: (18:07) Not about investigations with him. I believe I kept that discussion to being with Mr. Yermak. And we did discuss with Foreign Minister Prystaiko, and at the time he was diplomatic advisor security assistance, after it was raised, after August 29th. And I did discuss that with him.","Kurt Volker","18:07","Not about investigations with him. I believe I kept that discussion to being with Mr. Yermak. And we did discuss with Foreign Minister Prystaiko, and at the time he was diplomatic advisor security assistance, after it was raised, after August 29th. And I did discuss that with him."
"268","Caster: (18:26) The primary person you worked with was Mr. Yermak?","Caster","18:26","The primary person you worked with was Mr. Yermak?"
"269","Kurt Volker: (18:30) Yes.","Kurt Volker","18:30","Yes."
"270","Caster: (18:31) And Mr. Yermak also had some meetings with Ambassador Sondland. Did Mr. Yermak ever give you any feedback from his interactions with Ambassadors Sondland?","Caster","18:31","And Mr. Yermak also had some meetings with Ambassador Sondland. Did Mr. Yermak ever give you any feedback from his interactions with Ambassadors Sondland?"
"271","Kurt Volker: (18:41) I can’t say whether he did or didn’t. We were in frequent contact and we were just talking about the issues as we went along.","Kurt Volker","18:41","I can’t say whether he did or didn’t. We were in frequent contact and we were just talking about the issues as we went along."
"272","Caster: (18:48) The episode at Warsaw where apparently Ambassadors Sondland pulled Mr. Yermak aside. Did Mr. Yermak give you any feedback on that meeting?","Caster","18:48","The episode at Warsaw where apparently Ambassadors Sondland pulled Mr. Yermak aside. Did Mr. Yermak give you any feedback on that meeting?"
"273","Kurt Volker: (19:00) I did not get any things specific after that. This was around I believe September 1st or second. And it was at that time that I had been, I think texted by Mr. Yermak, and was subsequent in touch with him and Prystaiko, where I told them both. And also the Defense Minister. I told them all, don’t worry, we know about this. We were trying to fix it. And I think I left the conversation at that.","Kurt Volker","19:00","I did not get any things specific after that. This was around I believe September 1st or second. And it was at that time that I had been, I think texted by Mr. Yermak, and was subsequent in touch with him and Prystaiko, where I told them both. And also the Defense Minister. I told them all, don’t worry, we know about this. We were trying to fix it. And I think I left the conversation at that."
"274","Caster: (19:28) And does the Ukrainian officials, to the best of your knowledge, they trusted you?","Caster","19:28","And does the Ukrainian officials, to the best of your knowledge, they trusted you?"
"275","Kurt Volker: (19:31) Very much so. We had a very close relationship.","Kurt Volker","19:31","Very much so. We had a very close relationship."
"276","Caster: (19:34) And so when you made statements like that to them, do you think they believed you?","Caster","19:34","And so when you made statements like that to them, do you think they believed you?"
"277","Kurt Volker: (19:37) I think they believe me. I think they would also have other conversations, and they would hear things from other people. But I also think that they knew I was sincere with them.","Kurt Volker","19:37","I think they believe me. I think they would also have other conversations, and they would hear things from other people. But I also think that they knew I was sincere with them."
"278","Caster: (19:46) And they also trusted Ambassador Taylor?","Caster","19:46","And they also trusted Ambassador Taylor?"
"279","Kurt Volker: (19:48) Yes.","Kurt Volker","19:48","Yes."
"280","Caster: (19:50) Just like to demystify a little bit of the whole Mayor Giuliani role here. You met with him I believe one time?","Caster","19:50","Just like to demystify a little bit of the whole Mayor Giuliani role here. You met with him I believe one time?"
"281","Kurt Volker: (19:57) That’s correct.","Kurt Volker","19:57","That’s correct."
