"","original","person","timeStamp","comment"
"544","Steve Castor: (19:24) And do you know what his strategy was in adding officials to his board?","Steve Castor","19:24","And do you know what his strategy was in adding officials to his board?"
"545","George Kent: (19:28) I have never met Mr. Zlochevsky.","George Kent","19:28","I have never met Mr. Zlochevsky."
"546","Steve Castor: (19:30) Okay. And who are some of the folks he added to the board?","Steve Castor","19:30","Okay. And who are some of the folks he added to the board?"
"547","George Kent: (19:34) The most prominent person he added to the board was the former President of Poland, Aleksander Kwasniewski.","George Kent","19:34","The most prominent person he added to the board was the former President of Poland, Aleksander Kwasniewski."
"548","Steve Castor: (19:39) And anyone else?","Steve Castor","19:39","And anyone else?"
"549","George Kent: (19:40) There were a number of others, including some Americans, and the most prominent one in this context is Hunter Biden.","George Kent","19:40","There were a number of others, including some Americans, and the most prominent one in this context is Hunter Biden."
"550","Steve Castor: (19:46) Okay. So Hunter Biden’s added to the board of Barisma. Now, do you think that creates a problem that Barisma may be adding people to its board for protection purposes?","Steve Castor","19:46","Okay. So Hunter Biden’s added to the board of Barisma. Now, do you think that creates a problem that Barisma may be adding people to its board for protection purposes?"
"551","George Kent: (19:57) Sir, I work for the government. I don’t work in the corporate sector, and so I believe that companies build their boards with a variety of reasons, not only to promote their business plans.","George Kent","19:57","Sir, I work for the government. I don’t work in the corporate sector, and so I believe that companies build their boards with a variety of reasons, not only to promote their business plans."
"552","Steve Castor: (20:09) Was Hunter Biden a corporation governance expert?","Steve Castor","20:09","Was Hunter Biden a corporation governance expert?"
"553","George Kent: (20:12) I have no idea what Hunter Biden studied at university or what his CV says.","George Kent","20:12","I have no idea what Hunter Biden studied at university or what his CV says."
"554","Steve Castor: (20:16) Like, is he the Jeffrey Sonnenfeld of the Ukraine?","Steve Castor","20:16","Like, is he the Jeffrey Sonnenfeld of the Ukraine?"
"555","George Kent: (20:20) I have no awareness or knowledge of what his background was and what he may have done on the board of Barisma.","George Kent","20:20","I have no awareness or knowledge of what his background was and what he may have done on the board of Barisma."
"556","Steve Castor: (20:28) So you don’t know whether he as any business experience in Ukraine prior to joining Barisma’s board?","Steve Castor","20:28","So you don’t know whether he as any business experience in Ukraine prior to joining Barisma’s board?"
"557","George Kent: (20:34) I’ve heard nothing about prior experience, no.","George Kent","20:34","I’ve heard nothing about prior experience, no."
"558","Steve Castor: (20:37) Okay. Do you know if he speaks Ukrainian?","Steve Castor","20:37","Okay. Do you know if he speaks Ukrainian?"
"559","George Kent: (20:38) I do not.","George Kent","20:38","I do not."
"560","Steve Castor: (20:38) Do you know if he possesses any other element other than the fact that he is the son of, at the time, the sitting Vice-President?","Steve Castor","20:38","Do you know if he possesses any other element other than the fact that he is the son of, at the time, the sitting Vice-President?"
"561","George Kent: (20:46) I do not.","George Kent","20:46","I do not."
"562","Steve Castor: (20:47) Okay. Ambassador Taylor, do you know whether Hunter Biden offers anything other than the fact that his dad’s the former Vice-President?","Steve Castor","20:47","Okay. Ambassador Taylor, do you know whether Hunter Biden offers anything other than the fact that his dad’s the former Vice-President?"
"563","Bill Taylor: (20:54) I don’t.","Bill Taylor","20:54","I don’t."
"564","Steve Castor: (20:55) Or at the time, was the Vice-President?","Steve Castor","20:55","Or at the time, was the Vice-President?"
"565","Bill Taylor: (20:57) I have no knowledge of Hunter Biden.","Bill Taylor","20:57","I have no knowledge of Hunter Biden."
"566","Steve Castor: (20:59) But you would agree it raises questions, right? He was getting paid, I think, $50,000 a month to sit on the board? Do you know if he relocated to Ukraine?","Steve Castor","20:59","But you would agree it raises questions, right? He was getting paid, I think, $50,000 a month to sit on the board? Do you know if he relocated to Ukraine?"
"567","Bill Taylor: (21:12) I’m sorry, Mr. Castor. Say again.","Bill Taylor","21:12","I’m sorry, Mr. Castor. Say again."
"568","Steve Castor: (21:14) Do you know if Hunter Biden relocated to Ukraine?","Steve Castor","21:14","Do you know if Hunter Biden relocated to Ukraine?"
"569","Bill Taylor: (21:16) No knowledge.","Bill Taylor","21:16","No knowledge."
"570","Steve Castor: (21:17) Do you know, Mr. Kent?","Steve Castor","21:17","Do you know, Mr. Kent?"
"571","George Kent: (21:19) Again, no knowledge.","George Kent","21:19","Again, no knowledge."
"572","Steve Castor: (21:20) Okay. So he’s getting paid $50,000 a month, but we don’t know whether he had any experience, he had any, spoke the language, or whether he moved to Ukraine, correct?","Steve Castor","21:20","Okay. So he’s getting paid $50,000 a month, but we don’t know whether he had any experience, he had any, spoke the language, or whether he moved to Ukraine, correct?"
"573","George Kent: (21:33) Correct.","George Kent","21:33","Correct."
"574","Steve Castor: (21:34) Now at this time, Vice-President was taking a specific interest in Ukraine, wasn’t he?","Steve Castor","21:34","Now at this time, Vice-President was taking a specific interest in Ukraine, wasn’t he?"
"575","George Kent: (21:39) He was.","George Kent","21:39","He was."
"576","Steve Castor: (21:40) And could you tell us about that?","Steve Castor","21:40","And could you tell us about that?"
"577","George Kent: (21:41) I believe while he was Vice-President, he made a total of six visits to Ukraine. One may have been during the old regime, Yanokovich, and that would make five visits after the Revolution of Dignity, which started February of 2014.","George Kent","21:41","I believe while he was Vice-President, he made a total of six visits to Ukraine. One may have been during the old regime, Yanokovich, and that would make five visits after the Revolution of Dignity, which started February of 2014."
"578","Steve Castor: (21:54) Okay. And you were the DCM, the Deputy Chief of Mission, at the time, correct?","Steve Castor","21:54","Okay. And you were the DCM, the Deputy Chief of Mission, at the time, correct?"
"579","George Kent: (21:59) Starting in 2015, yes.","George Kent","21:59","Starting in 2015, yes."
"580","Steve Castor: (22:00) Okay. And did Vice-President Biden come when you were at post?","Steve Castor","22:00","Okay. And did Vice-President Biden come when you were at post?"
"581","George Kent: (22:04) He did not. I came back for Ukrainian language training, and so I missed several visits.","George Kent","22:04","He did not. I came back for Ukrainian language training, and so I missed several visits."
"582","Steve Castor: (22:09) Okay. Now you’ve seen Vice-President Biden’s, he’s sort of given a speech, and he’s a little folksy about how he went into Ukraine and he told the Ukrainians that if they don’t fire the prosecutor, they’re going to lose their $1 billion in loan guarantees. You’ve seen that, correct?","Steve Castor","22:09","Okay. Now you’ve seen Vice-President Biden’s, he’s sort of given a speech, and he’s a little folksy about how he went into Ukraine and he told the Ukrainians that if they don’t fire the prosecutor, they’re going to lose their $1 billion in loan guarantees. You’ve seen that, correct?"
"583","George Kent: (22:30) I have. I think it was a speech at the Council of Foreign Relations in January, 2018.","George Kent","22:30","I have. I think it was a speech at the Council of Foreign Relations in January, 2018."
"584","Steve Castor: (22:34) Right. And he also said that he’s been there, Ukraine, 13 times. Do you know if that’s accurate?","Steve Castor","22:34","Right. And he also said that he’s been there, Ukraine, 13 times. Do you know if that’s accurate?"
"585","George Kent: (22:40) To the best of my knowledge, when he was Vice-President he made six visits.","George Kent","22:40","To the best of my knowledge, when he was Vice-President he made six visits."
"586","Steve Castor: (22:44) And did the State Department ever express any concerns to the Vice-President’s office that the Vice-President’s role at the time in engaging on Ukraine presented any issues?","Steve Castor","22:44","And did the State Department ever express any concerns to the Vice-President’s office that the Vice-President’s role at the time in engaging on Ukraine presented any issues?"
"587","George Kent: (22:55) No. The Vice-President’s role was critically important. It was top cover to help us pursue our policy agenda.","George Kent","22:55","No. The Vice-President’s role was critically important. It was top cover to help us pursue our policy agenda."
"588","Steve Castor: (23:02) Okay. But given Hunter Biden’s role on Barisma’s board of directors, at some point you testified in your deposition that you expressed some concern to the Vice-President’s office. Is that correct?","Steve Castor","23:02","Okay. But given Hunter Biden’s role on Barisma’s board of directors, at some point you testified in your deposition that you expressed some concern to the Vice-President’s office. Is that correct?"
"589","George Kent: (23:12) That is correct.","George Kent","23:12","That is correct."
"590","Steve Castor: (23:13) And what did they do about that concern that you expressed?","Steve Castor","23:13","And what did they do about that concern that you expressed?"
"591","George Kent: (23:16) I have no idea. I reported my concern to the office of the Vice-President.","George Kent","23:16","I have no idea. I reported my concern to the office of the Vice-President."
"592","Steve Castor: (23:20) Okay. And that was the end of it? Nobody …","Steve Castor","23:20","Okay. And that was the end of it? Nobody …"
"593","George Kent: (23:23) Sir, you would have to ask people who worked in the office of the Vice-President during 2015.","George Kent","23:23","Sir, you would have to ask people who worked in the office of the Vice-President during 2015."
"594","Steve Castor: (23:28) But after you expressed the concern of a perceived conflict of interest in the least, the Vice-President’s engagement in Ukraine didn’t decrease, did it?","Steve Castor","23:28","But after you expressed the concern of a perceived conflict of interest in the least, the Vice-President’s engagement in Ukraine didn’t decrease, did it?"
"595","George Kent: (23:39) Correct, because the Vice-President was promoting U.S. policy objectives in Ukraine.","George Kent","23:39","Correct, because the Vice-President was promoting U.S. policy objectives in Ukraine."
"596","Steve Castor: (23:43) And Hunter Biden’s role on the board of Barisma didn’t cease, did it?","Steve Castor","23:43","And Hunter Biden’s role on the board of Barisma didn’t cease, did it?"
"597","George Kent: (23:49) To the best of my knowledge, it didn’t. And my concern was that there was the possibility of a perception of a conflict of interest.","George Kent","23:49","To the best of my knowledge, it didn’t. And my concern was that there was the possibility of a perception of a conflict of interest."
"598","Steve Castor: (23:56) Now Ambassador Taylor, I want to turn to the discussion of the irregular channel you described. And in fairness, this irregular channel of diplomacy, it’s not as outlandish as it could be. Is that correct?","Steve Castor","23:56","Now Ambassador Taylor, I want to turn to the discussion of the irregular channel you described. And in fairness, this irregular channel of diplomacy, it’s not as outlandish as it could be. Is that correct?"
"599","George Kent: (24:20) It’s not at outlandish as it could be. I agree with that.","George Kent","24:20","It’s not at outlandish as it could be. I agree with that."
"600","Steve Castor: (24:23) Okay. We have Ambassador Volker, who’s a former Senate-confirmed Ambassador to NATO; long-time State Department diplomat; and you’ve known Ambassador Volker for years, correct?","Steve Castor","24:23","Okay. We have Ambassador Volker, who’s a former Senate-confirmed Ambassador to NATO; long-time State Department diplomat; and you’ve known Ambassador Volker for years, correct?"
"601","George Kent: (24:32) That’s correct.","George Kent","24:32","That’s correct."
"602","Steve Castor: (24:33) A man of unquestioned integrity, correct?","Steve Castor","24:33","A man of unquestioned integrity, correct?"
"603","George Kent: (24:36) That’s correct.","George Kent","24:36","That’s correct."
"604","Steve Castor: (24:37) And somebody with incredible knowledge of the region.","Steve Castor","24:37","And somebody with incredible knowledge of the region."
"605","George Kent: (24:40) With very good knowledge of the region, yes sir.","George Kent","24:40","With very good knowledge of the region, yes sir."
"606","Steve Castor: (24:43) And the best interests of the United States?","Steve Castor","24:43","And the best interests of the United States?"
"607","George Kent: (24:45) I’m sure that’s right.","George Kent","24:45","I’m sure that’s right."
"608","Steve Castor: (24:45) And the best interest of Ukraine.","Steve Castor","24:45","And the best interest of Ukraine."
"609","George Kent: (24:48) His first priority is clearly the United States, and to the extent that Ukraine has an implication for that, yes; Ukraine as well.","George Kent","24:48","His first priority is clearly the United States, and to the extent that Ukraine has an implication for that, yes; Ukraine as well."
"610","Steve Castor: (25:00) Okay. And the second member of the irregular channel is Ambassador Sondland, who is Senate-confirmed Ambassador to the E.U., so his involvement here, while not necessarily part of his official duties as the Ambassador to the E.U., it certainly is not outlandish for him to be interested and engaged pursuant to the President or Secretary Pompeo’s direction, correct?","Steve Castor","25:00","Okay. And the second member of the irregular channel is Ambassador Sondland, who is Senate-confirmed Ambassador to the E.U., so his involvement here, while not necessarily part of his official duties as the Ambassador to the E.U., it certainly is not outlandish for him to be interested and engaged pursuant to the President or Secretary Pompeo’s direction, correct?"
"611","George Kent: (25:25) It’s a little unusual for the U.S. Ambassador to the E.U. to play a role in Ukraine policy.","George Kent","25:25","It’s a little unusual for the U.S. Ambassador to the E.U. to play a role in Ukraine policy."
"612","Steve Castor: (25:32) Okay. And you know, it might be irregular, but it’s certainly not outlandish. And then Secretary Perry is the third member of the irregular channel. He’s certainly a Senate-confirmed official; somebody with deep experience in energy markets, and he was pursuing some liquified national, natural gas projects in Ukraine","Steve Castor","25:32","Okay. And you know, it might be irregular, but it’s certainly not outlandish. And then Secretary Perry is the third member of the irregular channel. He’s certainly a Senate-confirmed official; somebody with deep experience in energy markets, and he was pursuing some liquified national, natural gas projects in Ukraine"
"613","George Kent: (26:01) That’s correct, Mr. Castor.","George Kent","26:01","That’s correct, Mr. Castor."
"614","Steve Castor: (26:02) So his involvement, Secretary","Steve Castor","26:02","So his involvement, Secretary"
"615","Steve Castor: (26:03) -in Ukraine.","Steve Castor","26:03","-in Ukraine."
"616","Bill Taylor: (26:03) That’s correct, Mr. Castor.","Bill Taylor","26:03","That’s correct, Mr. Castor."
"617","Steve Castor: (26:03) So his involvement, Secretary Perry’s involvement is perfectly acceptable?","Steve Castor","26:03","So his involvement, Secretary Perry’s involvement is perfectly acceptable?"
"618","Bill Taylor: (26:06) It is.","Bill Taylor","26:06","It is."
"619","Steve Castor: (26:06) Okay. Now this irregular channel, as it developed, when did you determine that it became problematic? I mean, in your opening statement identified yourself appropriately as the leader of the regular channel.","Steve Castor","26:06","Okay. Now this irregular channel, as it developed, when did you determine that it became problematic? I mean, in your opening statement identified yourself appropriately as the leader of the regular channel."
"620","Bill Taylor: (26:27) At least a participant. There’s another leader of the regular channel.","Bill Taylor","26:27","At least a participant. There’s another leader of the regular channel."
"621","Steve Castor: (26:33) When did you first develop concerns that the irregular channel was being problematic?","Steve Castor","26:33","When did you first develop concerns that the irregular channel was being problematic?"
"622","Bill Taylor: (26:41) So I arrived in Kyiv in mid September. By late September, a couple of phone calls with-","Bill Taylor","26:41","So I arrived in Kyiv in mid September. By late September, a couple of phone calls with-"
"623","Steve Castor: (26:50) You arrived in Kyiv in June, right?","Steve Castor","26:50","You arrived in Kyiv in June, right?"
"624","Bill Taylor: (26:51) June, sorry.","Bill Taylor","26:51","June, sorry."
"625","Steve Castor: (26:53) June 17th.","Steve Castor","26:53","June 17th."
"626","Bill Taylor: (26:55) Mid-June. June 17th thank you. And so by the end of June, I had begun to hear references to investigations as something that would have to happen prior to the meeting that president Trump had offered to presidents Zelensky. And That began to raise questions for me.","Bill Taylor","26:55","Mid-June. June 17th thank you. And so by the end of June, I had begun to hear references to investigations as something that would have to happen prior to the meeting that president Trump had offered to presidents Zelensky. And That began to raise questions for me."
"627","Steve Castor: (27:19) Okay. Now, you’ve known Ambassador Volker, and you’ve certainly have a reason to know Ambassador Sondland. What did you do at this point, or did you ever try to wrest control of the irregular channel?","Steve Castor","27:19","Okay. Now, you’ve known Ambassador Volker, and you’ve certainly have a reason to know Ambassador Sondland. What did you do at this point, or did you ever try to wrest control of the irregular channel?"
"628","Bill Taylor: (27:35) I didn’t try to wrest control of the irregular channel, do that. At the time when I-","Bill Taylor","27:35","I didn’t try to wrest control of the irregular channel, do that. At the time when I-"
"629","Steve Castor: (27:43) Well why not though? If you had these concerns.","Steve Castor","27:43","Well why not though? If you had these concerns."
"630","Bill Taylor: (27:45) Because Ms. Castor, at the time as Deputy Assistant Secretary Kent testified both channels, both of those, both channels were interested in having a meeting between President Zelensky and President Trump. So there’s no reason to kind of wrest control if we’re going in the same direction.","Bill Taylor","27:45","Because Ms. Castor, at the time as Deputy Assistant Secretary Kent testified both channels, both of those, both channels were interested in having a meeting between President Zelensky and President Trump. So there’s no reason to kind of wrest control if we’re going in the same direction."
"631","Steve Castor: (28:10) But at some point you developed concerns. I mean, your opening statement is here. I mean, you’re the impeachment witness number one, and you’re number two, Mr. Kent. For the case impeaching the president of the United States because of the concerns you’ve testified about the irregular channel. Correct.","Steve Castor","28:10","But at some point you developed concerns. I mean, your opening statement is here. I mean, you’re the impeachment witness number one, and you’re number two, Mr. Kent. For the case impeaching the president of the United States because of the concerns you’ve testified about the irregular channel. Correct."
"632","Bill Taylor: (28:31) I was concerned when the irregular channel appeared to be going against the overall… The irregular channel was going against the overall direction of and purpose of the regular channels.","Bill Taylor","28:31","I was concerned when the irregular channel appeared to be going against the overall… The irregular channel was going against the overall direction of and purpose of the regular channels."
"633","Steve Castor: (28:44) As I understand the record, however, when you arrived in Ukraine, you had the support of the secretary and the secretary’s top advisor counselor, Ulrich Brechbuhl, correct?","Steve Castor","28:44","As I understand the record, however, when you arrived in Ukraine, you had the support of the secretary and the secretary’s top advisor counselor, Ulrich Brechbuhl, correct?"
"634","Bill Taylor: (28:55) That is correct.","Bill Taylor","28:55","That is correct."
"635","Steve Castor: (28:56) And they assured you that if you had any, you would be able to contact them and they would have your back.","Steve Castor","28:56","And they assured you that if you had any, you would be able to contact them and they would have your back."
"636","Bill Taylor: (29:03) That is correct.","Bill Taylor","29:03","That is correct."
"637","Steve Castor: (29:04) And you knew going in that the Rudy Giuliani element presented some complexities, correct?","Steve Castor","29:04","And you knew going in that the Rudy Giuliani element presented some complexities, correct?"
"638","Bill Taylor: (29:11) I was concerned about Rudy Giuliani’s statements and involvement in the Ukraine policy. Yes.","Bill Taylor","29:11","I was concerned about Rudy Giuliani’s statements and involvement in the Ukraine policy. Yes."
"639","Steve Castor: (29:22) So when it genuinely became a concern for you, what did you do to either engage Sondland and Volker and Perry and Giuliani… By the way, have you ever met Rudy Giuliani during these times relevant?","Steve Castor","29:22","So when it genuinely became a concern for you, what did you do to either engage Sondland and Volker and Perry and Giuliani… By the way, have you ever met Rudy Giuliani during these times relevant?"
"640","Bill Taylor: (29:39) Not during the times relevant. Mr. Giuliani visited Ukraine one time when I was there, I think in 2007 or ’08. That’s the only time I’ve met him.","Bill Taylor","29:39","Not during the times relevant. Mr. Giuliani visited Ukraine one time when I was there, I think in 2007 or ’08. That’s the only time I’ve met him."
"641","Steve Castor: (29:48) Okay. So you’ve never had any communications with Rudy Giuliani as part of these irregular channel business?","Steve Castor","29:48","Okay. So you’ve never had any communications with Rudy Giuliani as part of these irregular channel business?"
"642","Bill Taylor: (29:58) That’s correct. That’s correct.","Bill Taylor","29:58","That’s correct. That’s correct."
"643","Steve Castor: (30:02) And anyway, getting back to my question, did you try to engage a Brechbuhl or the secretary during this time period? I know you said that you had I believe a August 21st or 22nd telephone call with Brechbuhl. You had a July 10th telephone call with Brechbuhl and then you sent a first-person cable to the secretary on August 29th.","Steve Castor","30:02","And anyway, getting back to my question, did you try to engage a Brechbuhl or the secretary during this time period? I know you said that you had I believe a August 21st or 22nd telephone call with Brechbuhl. You had a July 10th telephone call with Brechbuhl and then you sent a first-person cable to the secretary on August 29th."
"644","Bill Taylor: (30:25) That’s correct.","Bill Taylor","30:25","That’s correct."
"645","Steve Castor: (30:27) Is that sort of the universe of initiatives you took inside the State Department to raise your concerns about the irregular channel?","Steve Castor","30:27","Is that sort of the universe of initiatives you took inside the State Department to raise your concerns about the irregular channel?"
"646","Bill Taylor: (30:36) I also raised my concerns with Deputy Secretary George Kent, in particular early on when, I think I may have mentioned this phone call that was odd in that it did not include the normal staff, indeed Ambassador Sondland’s staff. And that struck me as unusual. I consulted with Mr. Kent, and at his suggestion made a note of this and also had, I think at that point I had a conversation with Mr. Brechbuhl.","Bill Taylor","30:36","I also raised my concerns with Deputy Secretary George Kent, in particular early on when, I think I may have mentioned this phone call that was odd in that it did not include the normal staff, indeed Ambassador Sondland’s staff. And that struck me as unusual. I consulted with Mr. Kent, and at his suggestion made a note of this and also had, I think at that point I had a conversation with Mr. Brechbuhl."
"647","Steve Castor: (31:13) That was a June 28th call, I believe.","Steve Castor","31:13","That was a June 28th call, I believe."
"648","Bill Taylor: (31:14) That’s correct.","Bill Taylor","31:14","That’s correct."
"649","Steve Castor: (31:17) And in your opening statement you expressed some concerns about what Ambassador Sondland had said, but then once Zelensky got on the phone it proceeded in a very regular channel way, correct?","Steve Castor","31:17","And in your opening statement you expressed some concerns about what Ambassador Sondland had said, but then once Zelensky got on the phone it proceeded in a very regular channel way, correct?"
"650","Bill Taylor: (31:29) That’s correct.","Bill Taylor","31:29","That’s correct."
"651","Steve Castor: (31:31) The June 28th call, at least in and of itself, didn’t ultimately as it played out, present any problems for you?","Steve Castor","31:31","The June 28th call, at least in and of itself, didn’t ultimately as it played out, present any problems for you?"
"652","Bill Taylor: (31:38) The call with President Zelensky did not. The preparation for that call and the preparation included maybe 15 minutes of just the Americans that would stay on the call. And that, again, that was a little irregular in that it didn’t have the staff. It was also in that pre-call, in that 15 minutes before President Zelensky got on the phone where Ambassador Volker told the rest of the participants that he was planning to have a conversation with President Zelensky in Toronto in three days, four days, where he would outline for President Zelensky the important components of the phone call that we were trying to establish.","Bill Taylor","31:38","The call with President Zelensky did not. The preparation for that call and the preparation included maybe 15 minutes of just the Americans that would stay on the call. And that, again, that was a little irregular in that it didn’t have the staff. It was also in that pre-call, in that 15 minutes before President Zelensky got on the phone where Ambassador Volker told the rest of the participants that he was planning to have a conversation with President Zelensky in Toronto in three days, four days, where he would outline for President Zelensky the important components of the phone call that we were trying to establish."
"653","Steve Castor: (32:30) Okay, and you didn’t have any issue with that, did you?","Steve Castor","32:30","Okay, and you didn’t have any issue with that, did you?"
"654","Bill Taylor: (32:34) The only issue I had with that Mr. Castor was there was reference to investigations in, I believe, I’ll have to check my notes on that, but that there was… raised issues for me that I didn’t understand what Ambassador Volker had in mind that he was specifically going to raise with Mr. Zelensky. That was a little bit of a concern.","Bill Taylor","32:34","The only issue I had with that Mr. Castor was there was reference to investigations in, I believe, I’ll have to check my notes on that, but that there was… raised issues for me that I didn’t understand what Ambassador Volker had in mind that he was specifically going to raise with Mr. Zelensky. That was a little bit of a concern."
"655","Steve Castor: (33:01) Okay. I mean the president’s expressed his interest in certain investigations, certainly relating to the 2016 election and relating to this corrupt Burisma outfit. So that wasn’t inconsistent with the president’s message, right?","Steve Castor","33:01","Okay. I mean the president’s expressed his interest in certain investigations, certainly relating to the 2016 election and relating to this corrupt Burisma outfit. So that wasn’t inconsistent with the president’s message, right?"
"656","Bill Taylor: (33:23) I’m not sure Ms. Castor, can ask you to repeat the question.","Bill Taylor","33:23","I’m not sure Ms. Castor, can ask you to repeat the question."
"657","Steve Castor: (33:27) The president’s concerns about the 2016 election and needing to get to the bottom of it and the president’s concerns as it ultimately related to the Burisma company. I mean, if Ambassador Volker is raising that with Zelensky that’s consistent with the direction of the president, correct?","Steve Castor","33:27","The president’s concerns about the 2016 election and needing to get to the bottom of it and the president’s concerns as it ultimately related to the Burisma company. I mean, if Ambassador Volker is raising that with Zelensky that’s consistent with the direction of the president, correct?"
"658","Bill Taylor: (33:54) The president’s interest, or I would say Mr. Giuliani’s interest, because that’s what was very clear at the time. Mr. Giuliani’s interest in pursuing these investigations was of concern, but…","Bill Taylor","33:54","The president’s interest, or I would say Mr. Giuliani’s interest, because that’s what was very clear at the time. Mr. Giuliani’s interest in pursuing these investigations was of concern, but…"
"659","Steve Castor: (34:13) By the way, do you know how many times Volker met with Giuliani?","Steve Castor","34:13","By the way, do you know how many times Volker met with Giuliani?"
"660","Bill Taylor: (34:16) I don’t.","Bill Taylor","34:16","I don’t."
"661","Steve Castor: (34:16) How many would you guess? Was he talking to him all the time or meeting with them all the time?","Steve Castor","34:16","How many would you guess? Was he talking to him all the time or meeting with them all the time?"
"662","Bill Taylor: (34:21) Mr Castor, I don’t know.","Bill Taylor","34:21","Mr Castor, I don’t know."
"663","Steve Castor: (34:22) Okay. At his deposition, he told us just once, and he texted back and forth with the mayor, had a call or two, but it wasn’t a pervasive engagement for ambassador Volker. Were you aware of that?","Steve Castor","34:22","Okay. At his deposition, he told us just once, and he texted back and forth with the mayor, had a call or two, but it wasn’t a pervasive engagement for ambassador Volker. Were you aware of that?"
"664","Bill Taylor: (34:40) I was not aware. I was aware of one breakfast, I think, but that’s the only one that I was aware of.","Bill Taylor","34:40","I was not aware. I was aware of one breakfast, I think, but that’s the only one that I was aware of."
"665","Steve Castor: (34:45) Mr. Kent, before my time expires, I want to circle back to the company of Burisma. You testified at your deposition that there was an instance you USAID had engaged with Burisma, possibly sponsoring a program, and you took issue with that and recommended USAID to pull back from that. Could you tell us about that?","Steve Castor","34:45","Mr. Kent, before my time expires, I want to circle back to the company of Burisma. You testified at your deposition that there was an instance you USAID had engaged with Burisma, possibly sponsoring a program, and you took issue with that and recommended USAID to pull back from that. Could you tell us about that?"
"666","George Kent: (35:10) So I became aware in the summer, I believe, of 2016 that as a part of what I recall was a clean energy awareness campaign, the part of the USAID mission that worked on economics and governance, including energy, had sponsored some sort of contest for young Ukrainians to come up with a theme and there was a prize. I believe it may have been a camera. And they had co-sponsored with public private partnership being a buzzword, having a co-sponsorship with Burisma.","George Kent","35:10","So I became aware in the summer, I believe, of 2016 that as a part of what I recall was a clean energy awareness campaign, the part of the USAID mission that worked on economics and governance, including energy, had sponsored some sort of contest for young Ukrainians to come up with a theme and there was a prize. I believe it may have been a camera. And they had co-sponsored with public private partnership being a buzzword, having a co-sponsorship with Burisma."
"667","George Kent: (35:43) Given the past history of our interest in recovering stolen assets from Zlochevsky, it was my view that it was inappropriate for the embassy to be co-sponsoring a contest with Burisma. I raised that with the mission director at the embassy. She agreed, and the USAID mission kept the contest, but dropped the public private partnership sponsorship.","George Kent","35:43","Given the past history of our interest in recovering stolen assets from Zlochevsky, it was my view that it was inappropriate for the embassy to be co-sponsoring a contest with Burisma. I raised that with the mission director at the embassy. She agreed, and the USAID mission kept the contest, but dropped the public private partnership sponsorship."
"668","Adan Schiff: (36:14) The time of the gentleman has expired.","Adan Schiff","36:14","The time of the gentleman has expired."
"669","Dr. Wenstrup: (00:00) Thank you Mr. Chairman. Mr. Taylor, this should be easy because I’m going to use a lot of your words from the previous deposition as we go forward. In your deposition, you spoke of support for Ukraine and its relationship to the United States and how much you support that. In 2014 you, and I’m quoting this, “Urged Obama administration to provide lethal defensive weapons in order to deter further Russian aggression.” Did the Obama administration provide lethal weapons?","Dr. Wenstrup","00:00","Thank you Mr. Chairman. Mr. Taylor, this should be easy because I’m going to use a lot of your words from the previous deposition as we go forward. In your deposition, you spoke of support for Ukraine and its relationship to the United States and how much you support that. In 2014 you, and I’m quoting this, “Urged Obama administration to provide lethal defensive weapons in order to deter further Russian aggression.” Did the Obama administration provide lethal weapons?"
"670","Bill Taylor: (00:27) No sir.","Bill Taylor","00:27","No sir."
"671","Dr. Wenstrup: (00:28) They provided MREs and blankets and things like that. In your deposition, you also said President Obama’s objection was because it might provoke the Russians and in fact you testified in your deposition that the Obama administration didn’t have a good argument since Russia had already provoked and they have invaded Ukraine. Is that correct?","Dr. Wenstrup","00:28","They provided MREs and blankets and things like that. In your deposition, you also said President Obama’s objection was because it might provoke the Russians and in fact you testified in your deposition that the Obama administration didn’t have a good argument since Russia had already provoked and they have invaded Ukraine. Is that correct?"
"672","Bill Taylor: (00:49) That’s correct sir.","Bill Taylor","00:49","That’s correct sir."
"673","Dr. Wenstrup: (00:52) It’s a shame he didn’t take the advice of a combat veteran like you sir. Someone who understands what deterrence provides because a lot of Ukrainian lives could’ve been saved if he had taken your advice. In your deposition, you said, and I quote happy, you were “Happy with Trump administration’s assistance.” And it provided both lethal and financial aid. Did it not?","Dr. Wenstrup","00:52","It’s a shame he didn’t take the advice of a combat veteran like you sir. Someone who understands what deterrence provides because a lot of Ukrainian lives could’ve been saved if he had taken your advice. In your deposition, you said, and I quote happy, you were “Happy with Trump administration’s assistance.” And it provided both lethal and financial aid. Did it not?"
"674","Bill Taylor: (01:14) It did sir.","Bill Taylor","01:14","It did sir."
"675","Dr. Wenstrup: (01:16) And you also stated that it was a substantial improvement. Is that correct?","Dr. Wenstrup","01:16","And you also stated that it was a substantial improvement. Is that correct?"
"676","Bill Taylor: (01:21) That’s correct, sir.","Bill Taylor","01:21","That’s correct, sir."
