"","original","person","timeStamp","comment"
"243","David Holmes: (32:03) … ambassador removed, partly because of that, so he was someone to contend with. Then in addition, immediately after the inauguration, he began reaching out to this Zelensky administration, key figures in the Zelensky administration, and continue to do that.","David Holmes","32:03","… ambassador removed, partly because of that, so he was someone to contend with. Then in addition, immediately after the inauguration, he began reaching out to this Zelensky administration, key figures in the Zelensky administration, and continue to do that."
"244","Daniel Goldman: (32:16) Let’s focus on the inauguration for a minute. You had escorted, for lack of a better word, the US delegation around?","Daniel Goldman","32:16","Let’s focus on the inauguration for a minute. You had escorted, for lack of a better word, the US delegation around?"
"245","David Holmes: (32:25) I joined them in in some of their meetings, but not for the entire day.","David Holmes","32:25","I joined them in in some of their meetings, but not for the entire day."
"246","Daniel Goldman: (32:29) Who was on the official delegation?","Daniel Goldman","32:29","Who was on the official delegation?"
"247","David Holmes: (32:32) Yes, sir. It was five people. It was: The head of the delegation was Secretary Perry, and then it was Ambassador Volker representing the State Department, Ambassador Sondland, our temporary [sharjay 00:32:43], Joseph Pennington and Alex Vindman representing the White House.","David Holmes","32:32","Yes, sir. It was five people. It was: The head of the delegation was Secretary Perry, and then it was Ambassador Volker representing the State Department, Ambassador Sondland, our temporary [sharjay 00:32:43], Joseph Pennington and Alex Vindman representing the White House."
"248","Daniel Goldman: (32:48) Did the delegation have a meeting with President Zelensky that you attended?","Daniel Goldman","32:48","Did the delegation have a meeting with President Zelensky that you attended?"
"249","David Holmes: (32:51) Yes.","David Holmes","32:51","Yes."
"250","Daniel Goldman: (32:53) You testified previously that Secretary Perry gave a list of some sort to President Zelensky at that meeting. Do you recall that?","Daniel Goldman","32:53","You testified previously that Secretary Perry gave a list of some sort to President Zelensky at that meeting. Do you recall that?"
"251","David Holmes: (33:03) Yes. In the meeting with the president, Secretary Perry as the head of the delegation opened the meeting for the American side and had a number of points he made, and during that period he handed over a piece of paper. I did not see what was on the paper, but Secretary Perry described what was on the paper as a list of trusted individuals and recommended that President Zelensky could draw from that list for advice on energy sector reform issues.","David Holmes","33:03","Yes. In the meeting with the president, Secretary Perry as the head of the delegation opened the meeting for the American side and had a number of points he made, and during that period he handed over a piece of paper. I did not see what was on the paper, but Secretary Perry described what was on the paper as a list of trusted individuals and recommended that President Zelensky could draw from that list for advice on energy sector reform issues."
"252","Daniel Goldman: (33:33) Do you know who was on that list?","Daniel Goldman","33:33","Do you know who was on that list?"
"253","David Holmes: (33:36) I didn’t see the list. I don’t know. There are other other people who have been in the mix for awhile on that set of issues, other people Secretary Perry has mentioned as being people to consult on reform.","David Holmes","33:36","I didn’t see the list. I don’t know. There are other other people who have been in the mix for awhile on that set of issues, other people Secretary Perry has mentioned as being people to consult on reform."
"254","Daniel Goldman: (33:52) Are they Americans?","Daniel Goldman","33:52","Are they Americans?"
"255","David Holmes: (33:53) Yes.","David Holmes","33:53","Yes."
"256","Daniel Goldman: (33:55) Now, do you also recall that Colonel Vindman spoke to Presidents Zelensky in that meeting?","Daniel Goldman","33:55","Now, do you also recall that Colonel Vindman spoke to Presidents Zelensky in that meeting?"
"257","David Holmes: (34:00) Yes.","David Holmes","34:00","Yes."
"258","Daniel Goldman: (34:02) What did he say to President Zelensky in terms of some of the issues that we’re addressing here in this investigation?","Daniel Goldman","34:02","What did he say to President Zelensky in terms of some of the issues that we’re addressing here in this investigation?"
"259","David Holmes: (34:09) Yes, sir. He was the last to speak. He made a general point about the importance of Ukraine, joint national security, and he said it’s very important that the Zelensky administration stay out of us domestic politics.","David Holmes","34:09","Yes, sir. He was the last to speak. He made a general point about the importance of Ukraine, joint national security, and he said it’s very important that the Zelensky administration stay out of us domestic politics."
"260","Daniel Goldman: (34:24) Was it your understanding that President Zelensky and the Ukrainians were already starting to feel some pressure to conduct these political investigations?","Daniel Goldman","34:24","Was it your understanding that President Zelensky and the Ukrainians were already starting to feel some pressure to conduct these political investigations?"
"261","David Holmes: (34:32) Yes.","David Holmes","34:32","Yes."
"262","Daniel Goldman: (34:33) Those were the ones related to Biden and Burisma and the 2016 election?","Daniel Goldman","34:33","Those were the ones related to Biden and Burisma and the 2016 election?"
"263","David Holmes: (34:38) Correct.","David Holmes","34:38","Correct."
"264","Daniel Goldman: (34:39) Now, Dr. Hill, you also testified that around this same time in May, you learned that President Trump was receiving information from someone else at the National Security Council. Is that right?","Daniel Goldman","34:39","Now, Dr. Hill, you also testified that around this same time in May, you learned that President Trump was receiving information from someone else at the National Security Council. Is that right?"
"265","Fiona Hill: (34:50) That’s not quite right. I was told in passing that someone else at the National Security Council, that president may want to speak to them because of some materials related to Ukraine.","Fiona Hill","34:50","That’s not quite right. I was told in passing that someone else at the National Security Council, that president may want to speak to them because of some materials related to Ukraine."
"266","Daniel Goldman: (35:06) Did that person indicate that the president thought that was the director of Ukraine?","Daniel Goldman","35:06","Did that person indicate that the president thought that was the director of Ukraine?"
"267","Fiona Hill: (35:09) That was correct. It was a very brief conversation, just to be clear.","Fiona Hill","35:09","That was correct. It was a very brief conversation, just to be clear."
"268","Daniel Goldman: (35:12) Who is the director of Ukraine?","Daniel Goldman","35:12","Who is the director of Ukraine?"
"269","Fiona Hill: (35:13) The director for Ukraine is Alex Vindman, Colonel Vindman.","Fiona Hill","35:13","The director for Ukraine is Alex Vindman, Colonel Vindman."
"270","Daniel Goldman: (35:20) Who did this individual in the Executive secretary’s office refer to?","Daniel Goldman","35:20","Who did this individual in the Executive secretary’s office refer to?"
"271","Fiona Hill: (35:25) The individual just said the name Kash.","Fiona Hill","35:25","The individual just said the name Kash."
"272","Daniel Goldman: (35:31) Did you know who that was?","Daniel Goldman","35:31","Did you know who that was?"
"273","Fiona Hill: (35:31) Initially, when I was thinking about it, I had to search my mind, and the only Kash that I knew at the National security council was Kash Patel.","Fiona Hill","35:31","Initially, when I was thinking about it, I had to search my mind, and the only Kash that I knew at the National security council was Kash Patel."
"274","Daniel Goldman: (35:36) Kasha Patel did not work on Ukraine matters that you oversaw, is that right?","Daniel Goldman","35:36","Kasha Patel did not work on Ukraine matters that you oversaw, is that right?"
"275","Fiona Hill: (35:40) Not that I oversaw. No.","Fiona Hill","35:40","Not that I oversaw. No."
"276","Daniel Goldman: (35:43) The indication is that Kash Patel had provided some information directly to the president without your knowledge?","Daniel Goldman","35:43","The indication is that Kash Patel had provided some information directly to the president without your knowledge?"
"277","Fiona Hill: (35:49) That seemed to be the indication.","Fiona Hill","35:49","That seemed to be the indication."
"278","Daniel Goldman: (35:52) Now, I want to go back to the July 25th call right now where President Trump, in another excerpt, asked President Zelensky about his potential political opponent, Vice President Joe Biden. In this excerpt, the president said “The other thing, there’s a lot of talk about Biden’s son, that Biden stopped the prosecution, and a lot of people want to find out about that. So whatever you can do with the attorney general would be great. Biden went around bragging that he stopped the prosecution. So if you can look into it, it sounds horrible to me.”","Daniel Goldman","35:52","Now, I want to go back to the July 25th call right now where President Trump, in another excerpt, asked President Zelensky about his potential political opponent, Vice President Joe Biden. In this excerpt, the president said “The other thing, there’s a lot of talk about Biden’s son, that Biden stopped the prosecution, and a lot of people want to find out about that. So whatever you can do with the attorney general would be great. Biden went around bragging that he stopped the prosecution. So if you can look into it, it sounds horrible to me.”"
"279","Daniel Goldman: (36:27) Now, Dr. Hill, this was, of course, one of the allegations that Rudy Giuliani was pushing, is that right?","Daniel Goldman","36:27","Now, Dr. Hill, this was, of course, one of the allegations that Rudy Giuliani was pushing, is that right?"
"280","Fiona Hill: (36:34) That’s correct.","Fiona Hill","36:34","That’s correct."
"281","Daniel Goldman: (36:34) Now confirmed in this July 25th call that the president was also interested in it?","Daniel Goldman","36:34","Now confirmed in this July 25th call that the president was also interested in it?"
"282","Fiona Hill: (36:40) Yes.","Fiona Hill","36:40","Yes."
"283","Daniel Goldman: (36:41) Ambassadors Volker and Sondland have tried to draw a distinction between their understanding of the connection between Burisma and the Bidens. But Dr. Hill, was it apparent to you that when President Trump, Rudy Giuliani, or anyone else was pushing for an investigation into Burisma that the reason why they wanted that investigation related to what President Trump said here, the Bidens.","Daniel Goldman","36:41","Ambassadors Volker and Sondland have tried to draw a distinction between their understanding of the connection between Burisma and the Bidens. But Dr. Hill, was it apparent to you that when President Trump, Rudy Giuliani, or anyone else was pushing for an investigation into Burisma that the reason why they wanted that investigation related to what President Trump said here, the Bidens."
"284","Fiona Hill: (37:06) It was very apparent to me that that was what Rudy Giuliani intended. Yes. Intended to confer that Burisma was linked to the Bidens, and he said this publicly, repeatedly.","Fiona Hill","37:06","It was very apparent to me that that was what Rudy Giuliani intended. Yes. Intended to confer that Burisma was linked to the Bidens, and he said this publicly, repeatedly."
"285","Daniel Goldman: (37:15) Mr. Holmes, you also understood that Burisma was code for Bidens?","Daniel Goldman","37:15","Mr. Holmes, you also understood that Burisma was code for Bidens?"
"286","David Holmes: (37:19) Yes.","David Holmes","37:19","Yes."
"287","Daniel Goldman: (37:21) Do you think that anyone involved in Ukraine matters in the spring and the summer would understand that as well?","Daniel Goldman","37:21","Do you think that anyone involved in Ukraine matters in the spring and the summer would understand that as well?"
"288","David Holmes: (37:25) Yes.","David Holmes","37:25","Yes."
"289","Daniel Goldman: (37:30) Dr. Hill, are you aware of any evidence to support the allegations against Vice President Biden?","Daniel Goldman","37:30","Dr. Hill, are you aware of any evidence to support the allegations against Vice President Biden?"
"290","Fiona Hill: (37:35) I am not. No.","Fiona Hill","37:35","I am not. No."
"291","Daniel Goldman: (37:38) In fact, Mr. Holmes, the former Prosecutor General of Ukraine, who Vice President Biden encouraged to fire was actually corrupt, is that right?","Daniel Goldman","37:38","In fact, Mr. Holmes, the former Prosecutor General of Ukraine, who Vice President Biden encouraged to fire was actually corrupt, is that right?"
"292","David Holmes: (37:54) Correct.","David Holmes","37:54","Correct."
"293","Daniel Goldman: (37:55) And was not pursuing corruption investigations and prosecutions, right?","Daniel Goldman","37:55","And was not pursuing corruption investigations and prosecutions, right?"
"294","David Holmes: (38:01) My understanding is the prosecutor general at the time, Shokin, was not at that time pursuing investigations of Burisma or the Bidens.","David Holmes","38:01","My understanding is the prosecutor general at the time, Shokin, was not at that time pursuing investigations of Burisma or the Bidens."
"295","Daniel Goldman: (38:11) In fact, removing that corrupt prosecutor general was part of the United States anti-corruption policy. Isn’t that correct?","Daniel Goldman","38:11","In fact, removing that corrupt prosecutor general was part of the United States anti-corruption policy. Isn’t that correct?"
"296","David Holmes: (38:20) That’s correct, and not just us, but all of our allies and other institutions that were involved in Ukraine at the time.","David Holmes","38:20","That’s correct, and not just us, but all of our allies and other institutions that were involved in Ukraine at the time."
"297","Daniel Goldman: (38:24) Mm-hmm (affirmative).","Daniel Goldman","38:24","Mm-hmm (affirmative)."
"298","Daniel Goldman: (38:26) Now, Dr. Hill, you indicated earlier that you had understood that a White House meeting was conditioned on the pursuit by Ukraine of these investigations, and I want to focus on the July 10th meeting in the White House where that came to light. You indicated that, in your testimony, that there was a large meeting that Ambassador Bolton ran where Ambassadors Sondland, Volcker and Secretary Perry also attended. Is that right?","Daniel Goldman","38:26","Now, Dr. Hill, you indicated earlier that you had understood that a White House meeting was conditioned on the pursuit by Ukraine of these investigations, and I want to focus on the July 10th meeting in the White House where that came to light. You indicated that, in your testimony, that there was a large meeting that Ambassador Bolton ran where Ambassadors Sondland, Volcker and Secretary Perry also attended. Is that right?"
"299","Fiona Hill: (38:54) That’s correct. Yes.","Fiona Hill","38:54","That’s correct. Yes."
"300","Daniel Goldman: (38:55) Why were they included in that meeting with two Ukrainian officials about national security matters?","Daniel Goldman","38:55","Why were they included in that meeting with two Ukrainian officials about national security matters?"
"301","Fiona Hill: (39:03) Well, the initial intent had not been to include them. We’d anticipated that the two Ukrainian officials would have a number of meetings, as is usually the procedure, and that there would be meetings at the State Department, potentially also at the Energy Department. Then there was a request to have Ambassadors Sondland and Volker included, coming directly from their offices. As a result of that, clearly given the important role that Secretary Perry was playing in the energy sector reform in Ukraine and the fact that he’d also been in the delegation to the presidential inauguration in Ukraine, we decided that it would be better than to include all three of them.","Fiona Hill","39:03","Well, the initial intent had not been to include them. We’d anticipated that the two Ukrainian officials would have a number of meetings, as is usually the procedure, and that there would be meetings at the State Department, potentially also at the Energy Department. Then there was a request to have Ambassadors Sondland and Volker included, coming directly from their offices. As a result of that, clearly given the important role that Secretary Perry was playing in the energy sector reform in Ukraine and the fact that he’d also been in the delegation to the presidential inauguration in Ukraine, we decided that it would be better than to include all three of them."
"302","Daniel Goldman: (39:43) Now, toward the end of this meeting, the Ukrainians raised their ongoing desire for an Oval Office meeting. Is that right?","Daniel Goldman","39:43","Now, toward the end of this meeting, the Ukrainians raised their ongoing desire for an Oval Office meeting. Is that right?"
"303","Fiona Hill: (39:51) That’s correct.","Fiona Hill","39:51","That’s correct."
"304","Daniel Goldman: (39:52) What happened after they did that?","Daniel Goldman","39:52","What happened after they did that?"
"305","Fiona Hill: (39:55) Well, I listen very carefully to Ambassador Sondland’s testimony yesterday, so I want to actually point out something where I think it’s easy to explain why he had a different interpretation of how this came into being.","Fiona Hill","39:55","Well, I listen very carefully to Ambassador Sondland’s testimony yesterday, so I want to actually point out something where I think it’s easy to explain why he had a different interpretation of how this came into being."
"306","Fiona Hill: (40:08) The meeting had initially been scheduled for about 45-minutes to an hour, and it was definitely in the wrap-up phase of the meeting when this occurred. We’d gone through a series of discussions, Alexander Daniluk, who is at this point the designated National Security Advisor of Ukraine, really wanted to get into the weeds of how he might reform a national security council. He talked to me about this prior to the meeting. He was hoping and had had this opportunity with the National Security Advisor of the United States to get his firsthand opinions and thoughts on what might happen.","Fiona Hill","40:08","The meeting had initially been scheduled for about 45-minutes to an hour, and it was definitely in the wrap-up phase of the meeting when this occurred. We’d gone through a series of discussions, Alexander Daniluk, who is at this point the designated National Security Advisor of Ukraine, really wanted to get into the weeds of how he might reform a national security council. He talked to me about this prior to the meeting. He was hoping and had had this opportunity with the National Security Advisor of the United States to get his firsthand opinions and thoughts on what might happen."
"307","Fiona Hill: (40:45) We’d also wanted to go through a discussion about how important it was for Ukraine to get its energy sector reform underway, and clearly Secretary Perry had some talking points to this. This is an issue that Ambassador Bolton was also interested in.","Fiona Hill","40:45","We’d also wanted to go through a discussion about how important it was for Ukraine to get its energy sector reform underway, and clearly Secretary Perry had some talking points to this. This is an issue that Ambassador Bolton was also interested in."
"308","Fiona Hill: (40:58) And then we knew that the Ukrainians would have on their agenda, inevitably, the question about a meeting. As we get through the main discussion, we are going into that wrap-up phase. The Ukrainians, Mr. Daniluk, starts to ask about a White House meeting and Ambassador Bolton was trying to parry this back. Although he’s the National Security Advisor, he’s not in charge of scheduling the meeting. We have input recommending the meetings, and this goes through a whole process. It’s not Ambassador Bolton’s role to start pulling out the schedule and start saying, ” Right, well, we’re going to look and see if this Tuesday in this month is going to work with this.” He does not as a matter of course like to discuss the details of these meetings, he likes to leave them to the appropriate staff for this. So this was already going to be an uncomfortable issue.","Fiona Hill","40:58","And then we knew that the Ukrainians would have on their agenda, inevitably, the question about a meeting. As we get through the main discussion, we are going into that wrap-up phase. The Ukrainians, Mr. Daniluk, starts to ask about a White House meeting and Ambassador Bolton was trying to parry this back. Although he’s the National Security Advisor, he’s not in charge of scheduling the meeting. We have input recommending the meetings, and this goes through a whole process. It’s not Ambassador Bolton’s role to start pulling out the schedule and start saying, ” Right, well, we’re going to look and see if this Tuesday in this month is going to work with this.” He does not as a matter of course like to discuss the details of these meetings, he likes to leave them to the appropriate staff for this. So this was already going to be an uncomfortable issue."
"309","Fiona Hill: (41:45) As Ambassador Bolton was trying to move that part of the discussion away, I think he was going to try to deflect it onto another wrap-up topic, Ambassador Sondland leaned in basically to say, “Well, we have an agreement that there will be a meeting if specific investigations are put underway.” That’s when I saw Ambassador Bolton stiffen. I was sitting behind him in the chair, and I saw him sit back slightly like this. He’d been more moving forward, like I am, to the table. For me, that was an unmistakable body language, and it caught my attention. Then he looked up to the clock and at his watch, or towards his wrist in any case … Again, I was sitting behind him … and basically said, “Well, it’s been really great to see you. I’m afraid I’ve got another meeting.”","Fiona Hill","41:45","As Ambassador Bolton was trying to move that part of the discussion away, I think he was going to try to deflect it onto another wrap-up topic, Ambassador Sondland leaned in basically to say, “Well, we have an agreement that there will be a meeting if specific investigations are put underway.” That’s when I saw Ambassador Bolton stiffen. I was sitting behind him in the chair, and I saw him sit back slightly like this. He’d been more moving forward, like I am, to the table. For me, that was an unmistakable body language, and it caught my attention. Then he looked up to the clock and at his watch, or towards his wrist in any case … Again, I was sitting behind him … and basically said, “Well, it’s been really great to see you. I’m afraid I’ve got another meeting.”"
"310","Daniel Goldman: (42:34) Did Ambassador Sondland say who his agreement on this White House meeting was with?","Daniel Goldman","42:34","Did Ambassador Sondland say who his agreement on this White House meeting was with?"
"311","Fiona Hill: (42:39) In that particular juncture, I don’t believe so. It was later, which I’m sure you’ll want to talk about, that he did say more specifically.","Fiona Hill","42:39","In that particular juncture, I don’t believe so. It was later, which I’m sure you’ll want to talk about, that he did say more specifically."
"312","Daniel Goldman: (42:46) What did he say later?","Daniel Goldman","42:46","What did he say later?"
"313","Fiona Hill: (42:48) Later he said that he had an agreement with Chief of Staff Mulvaney that in return for investigations this meeting would get scheduled.","Fiona Hill","42:48","Later he said that he had an agreement with Chief of Staff Mulvaney that in return for investigations this meeting would get scheduled."
"314","Daniel Goldman: (42:57) Was he specific at that point, later about the investigations that he was referring to?","Daniel Goldman","42:57","Was he specific at that point, later about the investigations that he was referring to?"
"315","Fiona Hill: (43:03) He said the investigations in Burisma.","Fiona Hill","43:03","He said the investigations in Burisma."
"316","Daniel Goldman: (43:04) Now, did you have a conversation with Ambassador Bolton after this subsequent meeting with Ambassador Sondland?","Daniel Goldman","43:04","Now, did you have a conversation with Ambassador Bolton after this subsequent meeting with Ambassador Sondland?"
"317","Fiona Hill: (43:09) I had a discussion with Ambassador Bolton both after the meeting in his office, a very brief one, and then one immediately afterwards, the subsequent meeting.","Fiona Hill","43:09","I had a discussion with Ambassador Bolton both after the meeting in his office, a very brief one, and then one immediately afterwards, the subsequent meeting."
"318","Daniel Goldman: (43:18) The subsequent meeting, or after both meetings when you spoke to him and relayed to him what Ambassador Sondland said, what did Ambassador Bolton say to you?","Daniel Goldman","43:18","The subsequent meeting, or after both meetings when you spoke to him and relayed to him what Ambassador Sondland said, what did Ambassador Bolton say to you?"
"319","Fiona Hill: (43:28) Well, I just want to highlight first of all that Ambassador Bolton wanted me to hold back in the room immediately after the meeting. Again, I was sitting on the sofa with colleague and everybody else was at the table.","Fiona Hill","43:28","Well, I just want to highlight first of all that Ambassador Bolton wanted me to hold back in the room immediately after the meeting. Again, I was sitting on the sofa with colleague and everybody else was at the table."
"320","Daniel Goldman: (43:41) Right. But just in that second meeting, what did he say?","Daniel Goldman","43:41","Right. But just in that second meeting, what did he say?"
"321","Fiona Hill: (43:41) Yes, but he was making a very strong point that he wanted to know exactly what was being said. When I came back and relayed to it to him, he had some very specific instruction for me. I’m presuming that that’s the question that you’re asking.","Fiona Hill","43:41","Yes, but he was making a very strong point that he wanted to know exactly what was being said. When I came back and relayed to it to him, he had some very specific instruction for me. I’m presuming that that’s the question that you’re asking."
"322","Daniel Goldman: (43:53) What was that specific instruction?","Daniel Goldman","43:53","What was that specific instruction?"
"323","Fiona Hill: (43:54) The specific instruction was that I had to go to the lawyers, to John Eisenberg, our senior counsel for the National Security Council, to basically say, “You tell Eisenberg Ambassador Bolton told me that I am not part of this, whatever drug deal that Mulvaney and Sondland are cooking up.”","Fiona Hill","43:54","The specific instruction was that I had to go to the lawyers, to John Eisenberg, our senior counsel for the National Security Council, to basically say, “You tell Eisenberg Ambassador Bolton told me that I am not part of this, whatever drug deal that Mulvaney and Sondland are cooking up.”"
"324","Daniel Goldman: (44:12) What did you understand him to mean by the “drug deal that Mulvaney and Sondland were cooking up?”","Daniel Goldman","44:12","What did you understand him to mean by the “drug deal that Mulvaney and Sondland were cooking up?”"
"325","Fiona Hill: (44:17) I took it to mean investigations for a meeting.","Fiona Hill","44:17","I took it to mean investigations for a meeting."
"326","Daniel Goldman: (44:22) Did you go speak to the lawyers?","Daniel Goldman","44:22","Did you go speak to the lawyers?"
"327","Fiona Hill: (44:24) I certainly did.","Fiona Hill","44:24","I certainly did."
"328","Daniel Goldman: (44:27) You relayed everything that you just told us and more?","Daniel Goldman","44:27","You relayed everything that you just told us and more?"
"329","Fiona Hill: (44:30) I relayed it precisely, and then more of the details of how the meeting had unfolded as well, which I gave a full description of this in my October 14 deposition.","Fiona Hill","44:30","I relayed it precisely, and then more of the details of how the meeting had unfolded as well, which I gave a full description of this in my October 14 deposition."
"330","Daniel Goldman: (44:40) Mr. Holmes, you have testified that by late August you had a clear impression that the security assistance hold was somehow connected to the investigations that President Trump wanted. How did you reach that clear conclusion?","Daniel Goldman","44:40","Mr. Holmes, you have testified that by late August you had a clear impression that the security assistance hold was somehow connected to the investigations that President Trump wanted. How did you reach that clear conclusion?"
"331","David Holmes: (45:00) We’d been hearing about the investigation since March, months before. President Zelensky had received a letter, a congratulatory letter, from the president saying he’d be pleased to meet him following his inauguration in May. We hadn’t been able to get that meeting, and then the security hold came up with no explanation. I’d be surprised if any of the Ukrainians … you said earlier, we discussed earlier, sophisticated people … when they received no explanation for why that hold was in place, they wouldn’t have drawn that conclusion.","David Holmes","45:00","We’d been hearing about the investigation since March, months before. President Zelensky had received a letter, a congratulatory letter, from the president saying he’d be pleased to meet him following his inauguration in May. We hadn’t been able to get that meeting, and then the security hold came up with no explanation. I’d be surprised if any of the Ukrainians … you said earlier, we discussed earlier, sophisticated people … when they received no explanation for why that hold was in place, they wouldn’t have drawn that conclusion."
"332","Daniel Goldman: (45:41) Because the investigations were still being pursued?","Daniel Goldman","45:41","Because the investigations were still being pursued?"
"333","David Holmes: (45:44) Correct.","David Holmes","45:44","Correct."
"334","Daniel Goldman: (45:44) And the hold was still remaining without explanation?","Daniel Goldman","45:44","And the hold was still remaining without explanation?"
"335","David Holmes: (45:47) Correct.","David Holmes","45:47","Correct."
"336","Daniel Goldman: (45:48) This to you was the only logical conclusion that you could reach?","Daniel Goldman","45:48","This to you was the only logical conclusion that you could reach?"
"337","David Holmes: (45:51) Correct.","David Holmes","45:51","Correct."
"338","Daniel Goldman: (45:52) Sort of like two plus two equals four?","Daniel Goldman","45:52","Sort of like two plus two equals four?"
"339","David Holmes: (45:55) Exactly.","David Holmes","45:55","Exactly."
"340","Daniel Goldman: (45:56) Chairman. I yield.","Daniel Goldman","45:56","Chairman. I yield."
"341","Adam Schiff: (45:58) That concludes the majority questioning. We are expected to have votes, I think fairly soon. This would be a appropriate time to break and we’ll resume with the minority 45-minutes. If people before they leave could allow the witnesses to leave first, and if committee members could come back promptly after votes.","Adam Schiff","45:58","That concludes the majority questioning. We are expected to have votes, I think fairly soon. This would be a appropriate time to break and we’ll resume with the minority 45-minutes. If people before they leave could allow the witnesses to leave first, and if committee members could come back promptly after votes."
"342","Devin Nunes: (00:03) Thank you, gentlemen. I want to get a few basic facts on the table of individuals that were involved in the 2016 election, just to see who you know and who you’ve met with. I’ll start with you. Mr. Holmes, have you met with or do you know Alexandra Chalupa?","Devin Nunes","00:03","Thank you, gentlemen. I want to get a few basic facts on the table of individuals that were involved in the 2016 election, just to see who you know and who you’ve met with. I’ll start with you. Mr. Holmes, have you met with or do you know Alexandra Chalupa?"
"343","Adam Schiff: (00:26) Mr. Holmes, can you put your microphone on?","Adam Schiff","00:26","Mr. Holmes, can you put your microphone on?"
"344","David Holmes: (00:32) No.","David Holmes","00:32","No."
"345","Devin Nunes: (00:35) Do you know Nellie Ohr? Have you met with Nellie Ohr?","Devin Nunes","00:35","Do you know Nellie Ohr? Have you met with Nellie Ohr?"
"346","David Holmes: (00:41) No.","David Holmes","00:41","No."
"347","Devin Nunes: (00:41) Bruce Ohr?","Devin Nunes","00:41","Bruce Ohr?"
"348","David Holmes: (00:42) No.","David Holmes","00:42","No."
"349","Devin Nunes: (00:44) Glenn Simpson?","Devin Nunes","00:44","Glenn Simpson?"
"350","David Holmes: (00:45) No.","David Holmes","00:45","No."
"351","Devin Nunes: (00:46) Thank you. Same question for you, Dr. Hill, do you know or have you met with Alexandra Chalupa?","Devin Nunes","00:46","Thank you. Same question for you, Dr. Hill, do you know or have you met with Alexandra Chalupa?"
"352","Fiona Hill: (00:52) No.","Fiona Hill","00:52","No."
"353","Devin Nunes: (00:54) Nellie Ohr?","Devin Nunes","00:54","Nellie Ohr?"
"354","Fiona Hill: (00:55) No.","Fiona Hill","00:55","No."
"355","Devin Nunes: (00:56) Bruce Ohr?","Devin Nunes","00:56","Bruce Ohr?"
"356","Fiona Hill: (00:57) Only in the course of my previous position as the national intelligence officer for Russia, where he attended some of the meetings I presided over.","Fiona Hill","00:57","Only in the course of my previous position as the national intelligence officer for Russia, where he attended some of the meetings I presided over."
"357","Devin Nunes: (01:05) Years ago.","Devin Nunes","01:05","Years ago."
"358","Fiona Hill: (01:06) That’s a long time ago, correct.","Fiona Hill","01:06","That’s a long time ago, correct."
"359","Devin Nunes: (01:08) Glenn Simpson?","Devin Nunes","01:08","Glenn Simpson?"
"360","Fiona Hill: (01:08) No.","Fiona Hill","01:08","No."
"361","Devin Nunes: (01:08) Okay. Dr. Hill, in your testimony, you said that … in your deposition, excuse me, that Christopher Steele was your counterpart at one time, is this correct?","Devin Nunes","01:08","Okay. Dr. Hill, in your testimony, you said that … in your deposition, excuse me, that Christopher Steele was your counterpart at one time, is this correct?"
"362","Fiona Hill: (01:28) That’s correct, yes.","Fiona Hill","01:28","That’s correct, yes."
"363","Devin Nunes: (01:30) You testified that you met with Christopher Steele in 2016. I assume that’s still correct?","Devin Nunes","01:30","You testified that you met with Christopher Steele in 2016. I assume that’s still correct?"
"364","Fiona Hill: (01:36) That’s correct, yes.","Fiona Hill","01:36","That’s correct, yes."
"365","Devin Nunes: (01:37) And the only thing we didn’t get on that is do you know about when that was in 2016 and how many times?","Devin Nunes","01:37","And the only thing we didn’t get on that is do you know about when that was in 2016 and how many times?"
"366","Fiona Hill: (01:44) I’m afraid I don’t. I actually had met with him … you asked me actually in the deposition when the most recent time that I’d met with him in 2016. And he retired from the British Intelligence Services in 2009, which is the same time-","Fiona Hill","01:44","I’m afraid I don’t. I actually had met with him … you asked me actually in the deposition when the most recent time that I’d met with him in 2016. And he retired from the British Intelligence Services in 2009, which is the same time-"
"367","Devin Nunes: (01:57) I’m asking about in 2016.","Devin Nunes","01:57","I’m asking about in 2016."
"368","Fiona Hill: (01:58) 2016, I don’t recall, but I did meet with him some times before 2016.","Fiona Hill","01:58","2016, I don’t recall, but I did meet with him some times before 2016."
"369","Devin Nunes: (02:04) But you don’t remember the date?","Devin Nunes","02:04","But you don’t remember the date?"
"370","Fiona Hill: (02:05) I don’t, I’m afraid, no.","Fiona Hill","02:05","I don’t, I’m afraid, no."
"371","Devin Nunes: (02:06) Okay. You stated in your deposition that a colleague had showed you the Steele Dossier before it was published. Who was that colleague?","Devin Nunes","02:06","Okay. You stated in your deposition that a colleague had showed you the Steele Dossier before it was published. Who was that colleague?"
"372","Fiona Hill: (02:17) That was one of my colleagues at the Brookings Institution.","Fiona Hill","02:17","That was one of my colleagues at the Brookings Institution."
"373","Devin Nunes: (02:21) And who was that?","Devin Nunes","02:21","And who was that?"
"374","Fiona Hill: (02:23) That was the Brookings Institution president, Strobe Talbott, who had been sent a copy of this.","Fiona Hill","02:23","That was the Brookings Institution president, Strobe Talbott, who had been sent a copy of this."
"375","Devin Nunes: (02:28) And he shared it with you.","Devin Nunes","02:28","And he shared it with you."
"376","Fiona Hill: (02:29) That was the day before it was published in Buzzfeed.","Fiona Hill","02:29","That was the day before it was published in Buzzfeed."
