"","original","person","timeStamp","comment"
"860","A. Vindman: (02:00) It’s a combat infantryman’s badge.","A. Vindman","02:00","It’s a combat infantryman’s badge."
"861","Jim Himes: (02:02) How do you get the combat infantry men’s badge?","Jim Himes","02:02","How do you get the combat infantry men’s badge?"
"862","A. Vindman: (02:05) You have to be serving in a brigade and below a tactical unit. That means a fighting unit. Front line unit in combat.","A. Vindman","02:05","You have to be serving in a brigade and below a tactical unit. That means a fighting unit. Front line unit in combat."
"863","Jim Himes: (02:12) Under fire.","Jim Himes","02:12","Under fire."
"864","A. Vindman: (02:14) Correct.","A. Vindman","02:14","Correct."
"865","Jim Himes: (02:15) You’re also wearing a Purple Heart. Can you tell us in 20 or 30 seconds why you’re wearing a Purple Heart?","Jim Himes","02:15","You’re also wearing a Purple Heart. Can you tell us in 20 or 30 seconds why you’re wearing a Purple Heart?"
"866","A. Vindman: (02:22) In 2014, in the ramp up to probably the largest urban operation in in decades outside of Fallujah, we were conducting a reconnaissance patrol in conjunction with the Marines, and my vehicle was struck by a improvised explosive device that penetrated the armor.","A. Vindman","02:22","In 2014, in the ramp up to probably the largest urban operation in in decades outside of Fallujah, we were conducting a reconnaissance patrol in conjunction with the Marines, and my vehicle was struck by a improvised explosive device that penetrated the armor."
"867","Jim Himes: (02:48) Were you injured?","Jim Himes","02:48","Were you injured?"
"868","A. Vindman: (02:49) I was.","A. Vindman","02:49","I was."
"869","Jim Himes: (02:51) The day after you appeared for your deposition, Lieutenant Colonel, President Trump called you a Never Trumper. Colonel Vindman, would you call yourself a Never Trumper?","Jim Himes","02:51","The day after you appeared for your deposition, Lieutenant Colonel, President Trump called you a Never Trumper. Colonel Vindman, would you call yourself a Never Trumper?"
"870","A. Vindman: (03:01) Representative, I’d call myself Never Partisan.","A. Vindman","03:01","Representative, I’d call myself Never Partisan."
"871","Jim Himes: (03:05) Thank you. Colonel Vindman, in your military career, you’ve served under four presidents, two Democrats and two Republicans. Have you ever wavered from the oath you took to support and defend the constitution?","Jim Himes","03:05","Thank you. Colonel Vindman, in your military career, you’ve served under four presidents, two Democrats and two Republicans. Have you ever wavered from the oath you took to support and defend the constitution?"
"872","A. Vindman: (03:15) Never.","A. Vindman","03:15","Never."
"873","Jim Himes: (03:16) Do you have any political motivations for your appearance here today?","Jim Himes","03:16","Do you have any political motivations for your appearance here today?"
"874","A. Vindman: (03:19) None.","A. Vindman","03:19","None."
"875","Jim Himes: (03:21) Colonel Vindman, multiple right wing conspiracy theorists, including Rudy Giuliani, have accused you of harboring loyalty towards Ukraine. They make these accusations based only on the fact that your family, like many American families, immigrated to the United States. They’ve accused you of espionage and dual loyalties. We’ve seen that in this room this morning.","Jim Himes","03:21","Colonel Vindman, multiple right wing conspiracy theorists, including Rudy Giuliani, have accused you of harboring loyalty towards Ukraine. They make these accusations based only on the fact that your family, like many American families, immigrated to the United States. They’ve accused you of espionage and dual loyalties. We’ve seen that in this room this morning."
"876","Jim Himes: (03:42) The three minutes that were spent asking you about the offer made to make you the Minister of Defense, that may have come cloaked in a Brooks brothers suit and in parliamentary language, but that was designed exclusively to give the right wing media an opening to question your loyalties. And I want people to understand what that was all about. It’s the kind of thing you say when you’re defending the indefensible. It’s what you say when it’s not enough to attack the media the way the ranking member gave over his opening statement, or to attack the Democrats. But it’s what you stoop to when the indefensibility of your case requires that you attack a man who is wearing a Springfield rifle on a field of blue above a Purple Heart. I, sir, thank you for your service, and yield back the balance of my time.","Jim Himes","03:42","The three minutes that were spent asking you about the offer made to make you the Minister of Defense, that may have come cloaked in a Brooks brothers suit and in parliamentary language, but that was designed exclusively to give the right wing media an opening to question your loyalties. And I want people to understand what that was all about. It’s the kind of thing you say when you’re defending the indefensible. It’s what you say when it’s not enough to attack the media the way the ranking member gave over his opening statement, or to attack the Democrats. But it’s what you stoop to when the indefensibility of your case requires that you attack a man who is wearing a Springfield rifle on a field of blue above a Purple Heart. I, sir, thank you for your service, and yield back the balance of my time."
"877","Counsel: (00:00) I want to move now to that July 10th meeting that you referenced Colonel Vindman. What exactly did Ambassador Sondland say when the Ukrainian officials raised the idea of a white house meeting?","Counsel","00:00","I want to move now to that July 10th meeting that you referenced Colonel Vindman. What exactly did Ambassador Sondland say when the Ukrainian officials raised the idea of a white house meeting?"
"878","A. Vindman: (00:17) As I recall, he referred to specific investigations that Ukrainians would have to deliver in order to get these meetings.","A. Vindman","00:17","As I recall, he referred to specific investigations that Ukrainians would have to deliver in order to get these meetings."
"879","Counsel: (00:28) And what happened-","Counsel","00:28","And what happened-"
"880","A. Vindman: (00:29) The White House meeting","A. Vindman","00:29","The White House meeting"
"881","Counsel: (00:30) What happened to the broader meeting after he made that reference?","Counsel","00:30","What happened to the broader meeting after he made that reference?"
"882","A. Vindman: (00:36) Ambassador Bolton very abruptly ended the meeting.","A. Vindman","00:36","Ambassador Bolton very abruptly ended the meeting."
"883","Counsel: (00:42) Did you have any conversations with Ambassador Bolton about this meeting?","Counsel","00:42","Did you have any conversations with Ambassador Bolton about this meeting?"
"884","A. Vindman: (00:47) No, I did not.","A. Vindman","00:47","No, I did not."
"885","Counsel: (00:48) Did you follow Ambassador Sondland and the others to the ward room for a meeting follow up?","Counsel","00:48","Did you follow Ambassador Sondland and the others to the ward room for a meeting follow up?"
"886","A. Vindman: (00:55) There was a photo opportunity that we leveraged in order to demonstrate US support. So the White House visit, demonstrating US support for Ukraine, and the new National Security Advisor who is a technic technocrat. And then after that we went down to a short post-meeting huddle, or debrief.","A. Vindman","00:55","There was a photo opportunity that we leveraged in order to demonstrate US support. So the White House visit, demonstrating US support for Ukraine, and the new National Security Advisor who is a technic technocrat. And then after that we went down to a short post-meeting huddle, or debrief."
"887","Counsel: (01:16) Were the investigations, the specific investigations that Ambassador Sondland referenced in the larger meeting also discussed in the ward room meeting?","Counsel","01:16","Were the investigations, the specific investigations that Ambassador Sondland referenced in the larger meeting also discussed in the ward room meeting?"
"888","A. Vindman: (01:24) They were.","A. Vindman","01:24","They were."
"889","Counsel: (01:24) And what did Ambassador Sondland say?","Counsel","01:24","And what did Ambassador Sondland say?"
"890","A. Vindman: (01:27) Ambassador Sondland referred to investigations into the Bidens, Burisma in 2016.","A. Vindman","01:27","Ambassador Sondland referred to investigations into the Bidens, Burisma in 2016."
"891","Counsel: (01:33) How did you respond, if at all?","Counsel","01:33","How did you respond, if at all?"
"892","A. Vindman: (01:37) I I said that these requests to conduct these meetings was inappropriate. These investigations was inappropriate and had nothing to do with national security policy.","A. Vindman","01:37","I I said that these requests to conduct these meetings was inappropriate. These investigations was inappropriate and had nothing to do with national security policy."
"893","Counsel: (01:50) Was Ambassador Volker in this meeting as well?","Counsel","01:50","Was Ambassador Volker in this meeting as well?"
"894","A. Vindman: (01:53) I don’t recall, specifically. I believe he was there for at least a portion of the time. I don’t recall if he was there for that, the whole meeting.","A. Vindman","01:53","I don’t recall, specifically. I believe he was there for at least a portion of the time. I don’t recall if he was there for that, the whole meeting."
"895","Counsel: (02:01) Was this statement made in front of the Ukrainian officials?","Counsel","02:01","Was this statement made in front of the Ukrainian officials?"
"896","A. Vindman: (02:09) I believe there was some discussion prior to the Ukrainians leaving, when it was apparent there was some discord between the senior folks, Ambassador Sondland and other White House staff, myself. They were asked to step out. So I don’t recall if they were there for the entire discussion.","A. Vindman","02:09","I believe there was some discussion prior to the Ukrainians leaving, when it was apparent there was some discord between the senior folks, Ambassador Sondland and other White House staff, myself. They were asked to step out. So I don’t recall if they were there for the entire discussion."
"897","Counsel: (02:32) The senior White House Staff you’re referring to, does that include Fiona Hill, your immediate supervisor at the time?","Counsel","02:32","The senior White House Staff you’re referring to, does that include Fiona Hill, your immediate supervisor at the time?"
"898","A. Vindman: (02:37) Correct.","A. Vindman","02:37","Correct."
"899","Counsel: (02:38) Now you said you also reported this incident to the NSC lawyers, is that right?","Counsel","02:38","Now you said you also reported this incident to the NSC lawyers, is that right?"
"900","A. Vindman: (02:43) Correct.","A. Vindman","02:43","Correct."
"901","Counsel: (02:44) And what was their response?","Counsel","02:44","And what was their response?"
"902","A. Vindman: (02:50) John Eisenberg has said that he took notes while I was talking, and he said that he would look into it.","A. Vindman","02:50","John Eisenberg has said that he took notes while I was talking, and he said that he would look into it."
"903","Counsel: (02:57) Why did you report this meeting and this conversation to the NSC lawyers?","Counsel","02:57","Why did you report this meeting and this conversation to the NSC lawyers?"
"904","A. Vindman: (03:02) Because it was inappropriate. And following the meeting, I had a short conversation, following the post-meeting meeting, in the ward room, I had a short conversation with Dr. Hill, and we discussed the idea of needing to report this.","A. Vindman","03:02","Because it was inappropriate. And following the meeting, I had a short conversation, following the post-meeting meeting, in the ward room, I had a short conversation with Dr. Hill, and we discussed the idea of needing to report this."
"905","Counsel: (03:20) So am I correct Colonel Vindman that at least no later than that July 10th meeting, the Ukrainians had understood, or at least heard that the Oval Office meeting that they so desperately wanted was conditioned on these specific investigations into Burisma and the 2016 election?","Counsel","03:20","So am I correct Colonel Vindman that at least no later than that July 10th meeting, the Ukrainians had understood, or at least heard that the Oval Office meeting that they so desperately wanted was conditioned on these specific investigations into Burisma and the 2016 election?"
"906","A. Vindman: (03:43) That was the first time I was aware of the Ukrainians being approached directly by a government official.","A. Vindman","03:43","That was the first time I was aware of the Ukrainians being approached directly by a government official."
"907","Counsel: (03:51) And directly linking the White House meeting to the investigations?","Counsel","03:51","And directly linking the White House meeting to the investigations?"
"908","A. Vindman: (03:56) Correct.","A. Vindman","03:56","Correct."
"909","Devin Nunes: (00:00) Lieutenant Colonel Vindman, did you discuss the July 25th phone call with anyone outside the White House on July 25th or the 26th? And if so, with whom?","Devin Nunes","00:00","Lieutenant Colonel Vindman, did you discuss the July 25th phone call with anyone outside the White House on July 25th or the 26th? And if so, with whom?"
"910","A. Vindman: (00:11) Yes, I did. My core function is to coordinate U.S. government policy, interagency policy, and I spoke to two individuals with regards to providing some sort of readout of the call.","A. Vindman","00:11","Yes, I did. My core function is to coordinate U.S. government policy, interagency policy, and I spoke to two individuals with regards to providing some sort of readout of the call."
"911","Devin Nunes: (00:26) Two individuals that were not in the White House?","Devin Nunes","00:26","Two individuals that were not in the White House?"
"912","A. Vindman: (00:28) Not in the White House, cleared U.S. government officials with appropriate need-to-know.","A. Vindman","00:28","Not in the White House, cleared U.S. government officials with appropriate need-to-know."
"913","Devin Nunes: (00:34) And what agencies were these officials with?","Devin Nunes","00:34","And what agencies were these officials with?"
"914","A. Vindman: (00:38) Department of State, Deputy Assistant Secretary, George Kent, who is responsible for the the portfolio, Eastern Europe, including Ukraine. And a individual from the office of, an individual in the intelligence community.","A. Vindman","00:38","Department of State, Deputy Assistant Secretary, George Kent, who is responsible for the the portfolio, Eastern Europe, including Ukraine. And a individual from the office of, an individual in the intelligence community."
"915","Devin Nunes: (00:57) What, as you know, the intelligence community has 17 different agencies. What agency was this individual from?","Devin Nunes","00:57","What, as you know, the intelligence community has 17 different agencies. What agency was this individual from?"
"916","Adam Schiff: (01:06) If I could interject here, we don’t want to use these proceedings-","Adam Schiff","01:06","If I could interject here, we don’t want to use these proceedings-"
"917","Devin Nunes: (01:10) It’s our time, Mr. Chair.","Devin Nunes","01:10","It’s our time, Mr. Chair."
"918","Adam Schiff: (01:11) I know, but we need to protect the whistle blower. If-","Adam Schiff","01:11","I know, but we need to protect the whistle blower. If-"
"919","Adam Schiff: (01:15) Please stop.","Adam Schiff","01:15","Please stop."
"920","Adam Schiff: (01:18) I want to make sure that there’s no effort to out the whistleblower through the use of these proceedings. If the witness has a good faith belief that this may reveal the identity of the whistleblower, that is not the purpose that we are here for and I want to advise the witness accordingly.","Adam Schiff","01:18","I want to make sure that there’s no effort to out the whistleblower through the use of these proceedings. If the witness has a good faith belief that this may reveal the identity of the whistleblower, that is not the purpose that we are here for and I want to advise the witness accordingly."
"921","Devin Nunes: (01:39) Mr. Vindman, you testified in your deposition that you did not know the whistleblower?","Devin Nunes","01:39","Mr. Vindman, you testified in your deposition that you did not know the whistleblower?"
"922","A. Vindman: (01:44) Ranking member, it’s Lieutenant Colonel Vindman, please.","A. Vindman","01:44","Ranking member, it’s Lieutenant Colonel Vindman, please."
"923","Devin Nunes: (01:48) Lieutenant Colonel Vindman, you testified in the deposition that you did not know who the whistleblower was already.","Devin Nunes","01:48","Lieutenant Colonel Vindman, you testified in the deposition that you did not know who the whistleblower was already."
"924","A. Vindman: (01:57) I do not know who the whistleblower is, that is correct?","A. Vindman","01:57","I do not know who the whistleblower is, that is correct?"
"925","Devin Nunes: (02:00) How is it possible for you to name these people and then out the whistleblower?","Devin Nunes","02:00","How is it possible for you to name these people and then out the whistleblower?"
"926","A. Vindman: (02:08) Per the advice of my counsel, I’ve been advised not to answer specific questions about members of the intelligence community.","A. Vindman","02:08","Per the advice of my counsel, I’ve been advised not to answer specific questions about members of the intelligence community."
"927","Devin Nunes: (02:18) Are you aware that this is the intelligence committee that’s conducting an impeachment hearing?","Devin Nunes","02:18","Are you aware that this is the intelligence committee that’s conducting an impeachment hearing?"
"928","A. Vindman: (02:23) Of course I am.","A. Vindman","02:23","Of course I am."
"929","Devin Nunes: (02:24) Wouldn’t the appropriate place for you to come to testify would be the intelligence committee about someone within the intelligence community?","Devin Nunes","02:24","Wouldn’t the appropriate place for you to come to testify would be the intelligence committee about someone within the intelligence community?"
"930","A. Vindman: (02:34) Ranking Member, per the advice of my counsel and the instructions from the Chairman, I’ve been advised not to provide any specifics on who I’ve spoken to with inside the intelligence community. What I can offer is that these were properly cleared individuals, or was a properly clear individual with a need-to-know.","A. Vindman","02:34","Ranking Member, per the advice of my counsel and the instructions from the Chairman, I’ve been advised not to provide any specifics on who I’ve spoken to with inside the intelligence community. What I can offer is that these were properly cleared individuals, or was a properly clear individual with a need-to-know."
"931","Devin Nunes: (02:55) Well this is, I mean you can really, you can plead the Fifth, but you’re here to answer questions and you’re here under subpoena so you can either answer the question or you can plead the Fifth.","Devin Nunes","02:55","Well this is, I mean you can really, you can plead the Fifth, but you’re here to answer questions and you’re here under subpoena so you can either answer the question or you can plead the Fifth."
"932","Michael Volkov: (03:10) Excuse me, on behalf of my client, we are following the rule of the committee, the rule of the chair, with regard to this issue and this does not call for an answer that is invoking the Fifth or any theoretical issue like that. We’re following the ruling of the chair.","Michael Volkov","03:10","Excuse me, on behalf of my client, we are following the rule of the committee, the rule of the chair, with regard to this issue and this does not call for an answer that is invoking the Fifth or any theoretical issue like that. We’re following the ruling of the chair."
"933","Devin Nunes: (03:31) Counselor, what ruling is that?","Devin Nunes","03:31","Counselor, what ruling is that?"
"934","Adam Schiff: (03:34) If I could interject. Counsel is correct. Whistleblower has the right, statutory right to anonymity. These proceedings will not be used to out the whistleblower.","Adam Schiff","03:34","If I could interject. Counsel is correct. Whistleblower has the right, statutory right to anonymity. These proceedings will not be used to out the whistleblower."
"935","Michael Volkov: (03:44) And I’ve advised my client accordingly and he’s going to follow the ruling of the Chair. If there’s a. alternative or you want to work something out with the Chair, that’s up to you, Mr. Nunes.","Michael Volkov","03:44","And I’ve advised my client accordingly and he’s going to follow the ruling of the Chair. If there’s a. alternative or you want to work something out with the Chair, that’s up to you, Mr. Nunes."
"936","Devin Nunes: (03:55) Well, we’ve attempted to subpoena the whistleblower to sit for a deposition. The Chair has tabled that motion and then has been unwilling to recognize those motions over the last few days of this impeachment inquisition process. With that, I’ll go to Mr. Castro.","Devin Nunes","03:55","Well, we’ve attempted to subpoena the whistleblower to sit for a deposition. The Chair has tabled that motion and then has been unwilling to recognize those motions over the last few days of this impeachment inquisition process. With that, I’ll go to Mr. Castro."
"937","Rep. Sewell: (00:00) Mr chairman, I’d like to join everyone in thanking both of our witnesses for your service. Lieutenant Colonel Vindman, as part of your policy portfolio in the white house, you maintain a relationship with Ukrainian officials, do you not?","Rep. Sewell","00:00","Mr chairman, I’d like to join everyone in thanking both of our witnesses for your service. Lieutenant Colonel Vindman, as part of your policy portfolio in the white house, you maintain a relationship with Ukrainian officials, do you not?"
"938","Lt.Col. Vindman: (00:16) That is correct.","Lt.Col. Vindman","00:16","That is correct."
"939","Rep. Sewell: (00:17) You explained earlier in your testimony that your job within the white house was to coordinate United States and Ukraine policies. Is that right?","Rep. Sewell","00:17","You explained earlier in your testimony that your job within the white house was to coordinate United States and Ukraine policies. Is that right?"
"940","Lt.Col. Vindman: (00:27) It is to coordinate United States policy vis-a-vis Ukraine. Correct.","Lt.Col. Vindman","00:27","It is to coordinate United States policy vis-a-vis Ukraine. Correct."
"941","Rep. Sewell: (00:32) You testified in the spring of this year that these officials, these Ukrainian officials, began asking you “advice on how to respond to Mr. Giuliani’s advances.” Is that correct?","Rep. Sewell","00:32","You testified in the spring of this year that these officials, these Ukrainian officials, began asking you “advice on how to respond to Mr. Giuliani’s advances.” Is that correct?"
"942","Lt.Col. Vindman: (00:42) That is correct.","Lt.Col. Vindman","00:42","That is correct."
"943","Rep. Sewell: (00:46) What do you understand they meant by Mr. Giuliani’s “advances?”","Rep. Sewell","00:46","What do you understand they meant by Mr. Giuliani’s “advances?”"
"944","Lt.Col. Vindman: (00:50) I understood that to mean both his public commentary, so publicly calling for investigations into 2016 Burisma and Hunter Biden, as well as his direct overtures to the government of Ukraine directly and through proxies. That’s what I understood.","Lt.Col. Vindman","00:50","I understood that to mean both his public commentary, so publicly calling for investigations into 2016 Burisma and Hunter Biden, as well as his direct overtures to the government of Ukraine directly and through proxies. That’s what I understood."
"945","Rep. Sewell: (01:13) As you understand it, under whose authority do you think Mr. Giuliani was acting under?","Rep. Sewell","01:13","As you understand it, under whose authority do you think Mr. Giuliani was acting under?"
"946","Lt.Col. Vindman: (01:18) Congresswoman, I don’t know.","Lt.Col. Vindman","01:18","Congresswoman, I don’t know."
"947","Rep. Sewell: (01:21) Did the Ukrainian officials you spoke to understand that Mr. Giuliani was telling them to investigate Vice President Biden’s son and debunk the 2016 conspiracy theories?","Rep. Sewell","01:21","Did the Ukrainian officials you spoke to understand that Mr. Giuliani was telling them to investigate Vice President Biden’s son and debunk the 2016 conspiracy theories?"
"948","Lt.Col. Vindman: (01:34) I’m sorry, could you say that again? Ma’am?","Lt.Col. Vindman","01:34","I’m sorry, could you say that again? Ma’am?"
"949","Rep. Sewell: (01:36) Do you think that the Ukrainian officials that you spoke to understood the underlining meaning of, “Mr. Giuliani’s advances,” to be both investigating the Bidens as well as debunking the 2016 conspiracy theories?","Rep. Sewell","01:36","Do you think that the Ukrainian officials that you spoke to understood the underlining meaning of, “Mr. Giuliani’s advances,” to be both investigating the Bidens as well as debunking the 2016 conspiracy theories?"
"950","Lt.Col. Vindman: (01:51) Yes. I think to be clear, I think you’re referring to debunking that it was a Russian interference-","Lt.Col. Vindman","01:51","Yes. I think to be clear, I think you’re referring to debunking that it was a Russian interference-"
"951","Rep. Sewell: (01:59) Exactly-","Rep. Sewell","01:59","Exactly-"
"952","Lt.Col. Vindman: (01:59) … and how implicating themselves that it was Ukrainian interference, I’m not sure.","Lt.Col. Vindman","01:59","… and how implicating themselves that it was Ukrainian interference, I’m not sure."
"953","Rep. Sewell: (02:03) Exactly. Now was this official US foreign policy to push for investigation into the Bidens?","Rep. Sewell","02:03","Exactly. Now was this official US foreign policy to push for investigation into the Bidens?"
"954","Lt.Col. Vindman: (02:10) It was not part of any process that I participated in.","Lt.Col. Vindman","02:10","It was not part of any process that I participated in."
"955","Rep. Sewell: (02:13) Now, Ms. Williams, do you agree that pressing these two investigations was inconsistent with official US, Ukraine policy?","Rep. Sewell","02:13","Now, Ms. Williams, do you agree that pressing these two investigations was inconsistent with official US, Ukraine policy?"
"956","Ms. Williams: (02:23) Obviously anti corruption reforms is a big part of our policy.","Ms. Williams","02:23","Obviously anti corruption reforms is a big part of our policy."
"957","Rep. Sewell: (02:27) I a-","Rep. Sewell","02:27","I a-"
"958","Ms. Williams: (02:28) I understand. I was not in a position to determine whether these particular investigations were appropriate.","Ms. Williams","02:28","I understand. I was not in a position to determine whether these particular investigations were appropriate."
"959","Rep. Sewell: (02:33) That’s fair.","Rep. Sewell","02:33","That’s fair."
"960","Rep. Sewell: (02:34) Colonel, is it true that president Trump directed the Ukrainian president on the call on July 25th to work with Mr. Giuliani on these investigations?","Rep. Sewell","02:34","Colonel, is it true that president Trump directed the Ukrainian president on the call on July 25th to work with Mr. Giuliani on these investigations?"
"961","Lt.Col. Vindman: (02:45) That is correct.","Lt.Col. Vindman","02:45","That is correct."
"962","Rep. Sewell: (02:47) In fact, Mr. Giuliani has made no secret of the fact that he is acting on behalf of president Trump. As Mr. Giuliani told the New York Times, and I’m going to put this on the screen. He told them, “My only client is the president of the United States. He’s the one I have the obligation to report to, to tell him what happens.” He added that the investigations would be, “Very, very helpful to my client and may turn out to be helpful to my government.”","Rep. Sewell","02:47","In fact, Mr. Giuliani has made no secret of the fact that he is acting on behalf of president Trump. As Mr. Giuliani told the New York Times, and I’m going to put this on the screen. He told them, “My only client is the president of the United States. He’s the one I have the obligation to report to, to tell him what happens.” He added that the investigations would be, “Very, very helpful to my client and may turn out to be helpful to my government.”"
"963","Rep. Sewell: (03:15) Colonel, is it fair to say that the Ukrainian officials that you are on a daily basis, well you’re in contact with given your portfolio, were concerned about Mr. Giuliani’s advances?","Rep. Sewell","03:15","Colonel, is it fair to say that the Ukrainian officials that you are on a daily basis, well you’re in contact with given your portfolio, were concerned about Mr. Giuliani’s advances?"
"964","Lt.Col. Vindman: (03:27) Yes. They were.","Lt.Col. Vindman","03:27","Yes. They were."
"965","Rep. Sewell: (03:28) In your assessment, did they understand the political nature of the request being asked of them?","Rep. Sewell","03:28","In your assessment, did they understand the political nature of the request being asked of them?"
"966","Lt.Col. Vindman: (03:29) I believe they did.","Lt.Col. Vindman","03:29","I believe they did."
"967","Rep. Sewell: (03:29) Did they understand that it was affecting US domestic policy?","Rep. Sewell","03:29","Did they understand that it was affecting US domestic policy?"
"968","Lt.Col. Vindman: (03:43) I’m not sure what they frankly understood about US [crosstalk 00:03:48]. I think they understood the implications. Yes.","Lt.Col. Vindman","03:43","I’m not sure what they frankly understood about US [crosstalk 00:03:48]. I think they understood the implications. Yes."
"969","Rep. Sewell: (03:50) Now you testified earlier that you warned the Ukrainians not to get involved in US domestic policy. Is that right?","Rep. Sewell","03:50","Now you testified earlier that you warned the Ukrainians not to get involved in US domestic policy. Is that right?"
"970","Lt.Col. Vindman: (03:58) I counseled them, yes.","Lt.Col. Vindman","03:58","I counseled them, yes."
"971","Rep. Sewell: (04:00) Counseled them. In fact, you testified that you felt like it was important that you were espousing not just what you thought but, tradition and policy of the United States to say that?","Rep. Sewell","04:00","Counseled them. In fact, you testified that you felt like it was important that you were espousing not just what you thought but, tradition and policy of the United States to say that?"
"972","Lt.Col. Vindman: (04:16) It is what I knew for a fact to be us policy.","Lt.Col. Vindman","04:16","It is what I knew for a fact to be us policy."
"973","Rep. Sewell: (04:19) Now why do you think it’s important for foreign governments not to get involved in political affairs of a nation like United States?","Rep. Sewell","04:19","Now why do you think it’s important for foreign governments not to get involved in political affairs of a nation like United States?"
"974","Lt.Col. Vindman: (04:27) Congresswoman, the first thought that comes to mind is Russian interference and interference in 2016. The impact that had on internal politics and the consequences it had for Russia itself.","Lt.Col. Vindman","04:27","Congresswoman, the first thought that comes to mind is Russian interference and interference in 2016. The impact that had on internal politics and the consequences it had for Russia itself."
"975","Rep. Sewell: (04:42) Exactly-","Rep. Sewell","04:42","Exactly-"
"976","Lt.Col. Vindman: (04:42) This administration enforced heavy sanctions against Russia for their interference and that would not be in US policy to [crosstalk 00:04:54]-","Lt.Col. Vindman","04:42","This administration enforced heavy sanctions against Russia for their interference and that would not be in US policy to [crosstalk 00:04:54]-"
"977","Rep. Sewell: (04:54) Mr., Colonel, I’m running out of time.","Rep. Sewell","04:54","Mr., Colonel, I’m running out of time."
"978","Lt.Col. Vindman: (04:57) I understand ma’am.","Lt.Col. Vindman","04:57","I understand ma’am."
"979","Rep. Sewell: (04:57) Is it normal for a private citizen, and non US government official, to get involved in foreign policy and foreign affairs like Mr. Giuliani?","Rep. Sewell","04:57","Is it normal for a private citizen, and non US government official, to get involved in foreign policy and foreign affairs like Mr. Giuliani?"
"980","Lt.Col. Vindman: (05:07) I don’t know if I have the experience to say that, but it certainly wasn’t helpful and it didn’t help advance US national security interests.","Lt.Col. Vindman","05:07","I don’t know if I have the experience to say that, but it certainly wasn’t helpful and it didn’t help advance US national security interests."
"981","Rep. Sewell: (05:14) Thank you. Mr. Chairman, I yield back.","Rep. Sewell","05:14","Thank you. Mr. Chairman, I yield back."
"982","Speaker 1: (00:00) So on corruption in Ukraine as Ambassador Yovanovitch testified, one of the key reasons why President Zelensky was overwhelmingly elected by the Ukrainian people was that they were finally standing up to ramp and corruption in their country. Would you both agree with the ambassador’s assessment?","Speaker 1","00:00","So on corruption in Ukraine as Ambassador Yovanovitch testified, one of the key reasons why President Zelensky was overwhelmingly elected by the Ukrainian people was that they were finally standing up to ramp and corruption in their country. Would you both agree with the ambassador’s assessment?"
"983","A. Vindman: (00:15) Yes.","A. Vindman","00:15","Yes."
"984","J. Williams: (00:15) Yes.","J. Williams","00:15","Yes."
"985","Speaker 1: (00:16) And Ms. Williams, corruption was such a critical issue from your perspective that when you prepared the vice president for his congratulatory call with President Zelensky, you testify that the points you wanted to communicate on the call where the following, quote looked forward to seeing President Zelensky really implement the agenda on which he had run related to anti-corruption reforms. That’s correct.","Speaker 1","00:16","And Ms. Williams, corruption was such a critical issue from your perspective that when you prepared the vice president for his congratulatory call with President Zelensky, you testify that the points you wanted to communicate on the call where the following, quote looked forward to seeing President Zelensky really implement the agenda on which he had run related to anti-corruption reforms. That’s correct."
"986","J. Williams: (00:37) That is, yes.","J. Williams","00:37","That is, yes."
"987","Speaker 1: (00:38) And Lieutenant Colonel Vindman, would you agree that this focus on anti-corruption is a critical aspect of our policy towards Ukraine?","Speaker 1","00:38","And Lieutenant Colonel Vindman, would you agree that this focus on anti-corruption is a critical aspect of our policy towards Ukraine?"
"988","A. Vindman: (00:46) I would.","A. Vindman","00:46","I would."
"989","Speaker 1: (00:46) And Lieutenant Colonel Vindman, you are aware that in 2014 during the Obama administration, the first anti-corruption investigation, partnered between the US the UK and Ukraine was into the owner of the company Burisma.","Speaker 1","00:46","And Lieutenant Colonel Vindman, you are aware that in 2014 during the Obama administration, the first anti-corruption investigation, partnered between the US the UK and Ukraine was into the owner of the company Burisma."
"990","A. Vindman: (00:59) I’m aware of it now.","A. Vindman","00:59","I’m aware of it now."
"991","Speaker 1: (01:01) And Lieutenant Colonel Vindman, you testified that you were aware that Burisma had questionable business dealings. That’s part of its track record.","Speaker 1","01:01","And Lieutenant Colonel Vindman, you testified that you were aware that Burisma had questionable business dealings. That’s part of its track record."
"992","A. Vindman: (01:08) That is correct.","A. Vindman","01:08","That is correct."
"993","Speaker 1: (01:09) You also testified that regarding Burisma money laundering, tax evasion, comports with your understanding of how business is done in Ukraine. Is that correct?","Speaker 1","01:09","You also testified that regarding Burisma money laundering, tax evasion, comports with your understanding of how business is done in Ukraine. Is that correct?"
"994","A. Vindman: (01:18) I’m not aware of specific incidents, but my understanding is that it would not be out of the realm of the possible for Burisma.","A. Vindman","01:18","I’m not aware of specific incidents, but my understanding is that it would not be out of the realm of the possible for Burisma."
"995","Speaker 1: (01:25) Well, that’s page 207 from your testimony, but I’ll move on. You are aware that Hunter Biden did sit on the board of Burisma at this time?","Speaker 1","01:25","Well, that’s page 207 from your testimony, but I’ll move on. You are aware that Hunter Biden did sit on the board of Burisma at this time?"
"996","A. Vindman: (01:32) I am.","A. Vindman","01:32","I am."
